0,1,20,2,1,22,21,3,22,0
0,1,19,3,2,21,20,4,22,0
0,1,18,4,3,20,19,5,22,0
0,1,17,5,4,19,18,6,22,0
0,1,16,6,5,18,17,7,22,0
0,1,15,7,6,17,16,8,22,0
0,1,14,8,7,16,15,9,22,0
0,1,13,9,8,15,14,10,22,0
0,1,12,10,9,14,13,11,22,0
0,1,11,11,10,13,12,12,22,0
0,2,18,3,1,22,20,5,21,0
0,2,17,4,2,21,19,6,21,0
0,2,16,5,3,20,18,7,21,0
0,2,15,6,4,19,17,8,21,0
0,2,14,7,5,18,16,9,21,0
0,2,13,8,6,17,15,10,21,0
0,2,12,9,7,16,14,11,21,0
0,2,11,10,8,15,13,12,21,0
0,2,10,11,9,14,12,13,21,0
0,3,16,4,1,22,19,7,20,0
0,3,15,5,2,21,18,8,20,0
0,3,14,6,3,20,17,9,20,0
0,3,13,7,4,19,16,10,20,0
0,3,12,8,5,18,15,11,20,0
0,3,11,9,6,17,14,12,20,0
0,3,10,10,7,16,13,13,20,0
0,3,9,11,8,15,12,14,20,0
0,4,14,5,1,22,18,9,19,0
0,4,13,6,2,21,17,10,19,0
0,4,12,7,3,20,16,11,19,0
0,4,11,8,4,19,15,12,19,0
0,4,10,9,5,18,14,13,19,0
0,4,9,10,6,17,13,14,19,0
0,4,8,11,7,16,12,15,19,0
0,5,12,6,1,22,17,11,18,0
0,5,11,7,2,21,16,12,18,0
0,5,10,8,3,20,15,13,18,0
0,5,9,9,4,19,14,14,18,0
0,5,8,10,5,18,13,15,18,0
0,5,7,11,6,17,12,16,18,0
0,6,10,7,1,22,16,13,17,0
0,6,9,8,2,21,15,14,17,0
0,6,8,9,3,20,14,15,17,0
0,6,7,10,4,19,13,16,17,0
0,6,6,11,5,18,12,17,17,0
0,7,8,8,1,22,15,15,16,0
0,7,7,9,2,21,14,16,16,0
0,7,6,10,3,20,13,17,16,0
0,7,5,11,4,19,12,18,16,0
0,8,6,9,1,22,14,17,15,0
0,8,5,10,2,21,13,18,15,0
0,8,4,11,3,20,12,19,15,0
0,9,4,10,1,22,13,19,14,0
0,9,3,11,2,21,12,20,14,0
0,10,2,11,1,22,12,21,13,0
1,0,22,4,5,20,21,3,2,0
1,0,21,5,6,19,20,4,2,0
1,0,20,6,7,18,19,5,2,1
1,0,19,7,8,17,18,6,2,0
1,0,18,8,9,16,17,7,2,0
1,0,17,9,10,15,16,8,2,0
1,0,16,10,11,14,15,9,2,0
1,0,15,11,12,13,14,10,2,0
1,0,14,12,13,12,13,11,2,0
1,1,1,1,1,1,1,1,1,561
1,1,22,3,3,22,22,3,1,2715
1,1,21,4,4,21,21,4,1,2612
1,1,20,5,5,20,20,5,1,2919
1,1,19,6,6,19,19,6,1,2659
1,1,18,7,7,18,18,7,1,2951
1,1,17,8,8,17,17,8,1,2721
1,1,16,9,9,16,16,9,1,2472
1,1,15,10,10,15,15,10,1,2556
1,1,14,11,11,14,14,11,1,2780
1,1,13,12,12,13,13,12,1,2373
1,3,20,3,1,1,22,5,22,3018
1,3,19,4,2,0,21,6,22,15
1,3,18,5,3,22,20,7,22,6204
1,3,17,6,4,21,19,8,22,5964
1,3,16,7,5,20,18,9,22,6162
1,3,15,8,6,19,17,10,22,6054
1,3,14,9,7,18,16,11,22,6006
1,3,13,10,8,17,15,12,22,5845
1,3,12,11,9,16,14,13,22,5840
1,3,11,12,10,15,13,14,22,5720
1,4,18,4,1,1,21,7,21,3060
1,4,17,5,2,0,20,8,21,10
1,4,16,6,3,22,19,9,21,5926
1,4,15,7,4,21,18,10,21,5848
1,4,14,8,5,20,17,11,21,5988
1,4,13,9,6,19,16,12,21,5750
1,4,12,10,7,18,15,13,21,5757
1,4,11,11,8,17,14,14,21,5935
1,4,10,12,9,16,13,15,21,5838
1,5,16,5,1,1,20,9,20,3030
1,5,15,6,2,0,19,10,20,8
1,5,14,7,3,22,18,11,20,6357
1,5,13,8,4,21,17,12,20,5893
1,5,12,9,5,20,16,13,20,5852
1,5,11,10,6,19,15,14,20,5964
1,5,10,11,7,18,14,15,20,6168
1,5,9,12,8,17,13,16,20,5713
1,6,14,6,1,1,19,11,19,2822
1,6,13,7,2,0,18,12,19,18
1,6,12,8,3,22,17,13,19,5935
1,6,11,9,4,21,16,14,19,5594
1,6,10,10,5,20,15,15,19,5727
1,6,9,11,6,19,14,16,19,5889
1,6,8,12,7,18,13,17,19,5901
1,7,12,7,1,1,18,13,18,2909
1,7,11,8,2,0,17,14,18,13
1,7,10,9,3,22,16,15,18,5815
1,7,9,10,4,21,15,16,18,6020
1,7,8,11,5,20,14,17,18,6100
1,7,7,12,6,19,13,18,18,5971
1,8,10,8,1,1,17,15,17,2733
1,8,9,9,2,0,16,16,17,19
1,8,8,10,3,22,15,17,17,5977
1,8,7,11,4,21,14,18,17,5872
1,8,6,12,5,20,13,19,17,5955
1,9,8,9,1,1,16,17,16,2686
1,9,7,10,2,0,15,18,16,14
1,9,6,11,3,22,14,19,16,5831
1,9,5,12,4,21,13,20,16,5606
1,10,6,10,1,1,15,19,15,2847
1,10,5,11,2,0,14,20,15,23
1,10,4,12,3,22,13,21,15,5633
1,11,4,11,1,1,14,21,14,2838
1,11,3,12,2,0,13,22,14,12
1,12,2,12,1,1,13,0,13,4
2,0,5,1,3,1,3,22,4,0
2,0,1,5,7,20,22,3,4,0
2,0,22,7,9,18,20,5,4,0
2,0,21,8,10,17,19,6,4,0
2,0,20,9,11,16,18,7,4,0
2,0,19,10,12,15,17,8,4,0
2,0,18,11,13,14,16,9,4,0
2,0,17,12,14,13,15,10,4,0
2,0,16,13,15,12,14,11,4,0
2,1,4,1,2,2,3,0,3,5
2,1,3,2,3,1,2,1,3,2629
2,1,0,5,6,21,22,4,3,7
2,1,22,6,7,20,21,5,3,6151
2,1,21,7,8,19,20,6,3,6112
2,1,20,8,9,18,19,7,3,5925
2,1,19,9,10,17,18,8,3,5903
2,1,18,10,11,16,17,9,3,5789
2,1,17,11,12,15,16,10,3,5666
2,1,16,12,13,14,15,11,3,5749
2,1,15,13,14,13,14,12,3,5666
2,2,2,2,2,2,2,2,2,581
2,2,22,5,5,22,22,5,2,3038
2,2,21,6,6,21,21,6,2,2848
2,2,20,7,7,20,20,7,2,2865
2,2,19,8,8,19,19,8,2,2790
2,2,18,9,9,18,18,9,2,2645
2,2,17,10,10,17,17,10,2,2677
2,2,16,11,11,16,16,11,2,2682
2,2,15,12,12,15,15,12,2,2472
2,2,14,13,13,14,14,13,2,2624
2,5,19,5,2,2,22,8,22,3123
2,5,18,6,3,1,21,9,22,6144
2,5,17,7,4,0,20,10,22,13
2,5,16,8,5,22,19,11,22,6432
2,5,15,9,6,21,18,12,22,5928
2,5,14,10,7,20,17,13,22,6017
2,5,13,11,8,19,16,14,22,6237
2,5,12,12,9,18,15,15,22,5759
2,5,11,13,10,17,14,16,22,6031
2,6,17,6,2,2,21,10,21,2935
2,6,16,7,3,1,20,11,21,5975
2,6,15,8,4,0,19,12,21,13
2,6,14,9,5,22,18,13,21,6115
2,6,13,10,6,21,17,14,21,5760
2,6,12,11,7,20,16,15,21,5752
2,6,11,12,8,19,15,16,21,5926
2,6,10,13,9,18,14,17,21,5838
2,7,15,7,2,2,20,12,20,2899
2,7,14,8,3,1,19,13,20,5911
2,7,13,9,4,0,18,14,20,14
2,7,12,10,5,22,17,15,20,5891
2,7,11,11,6,21,16,16,20,5734
2,7,10,12,7,20,15,17,20,5910
2,7,9,13,8,19,14,18,20,5888
2,8,13,8,2,2,19,14,19,2862
2,8,12,9,3,1,18,15,19,5795
2,8,11,10,4,0,17,16,19,14
2,8,10,11,5,22,16,17,19,5990
2,8,9,12,6,21,15,18,19,5893
2,8,8,13,7,20,14,19,19,5916
2,9,11,9,2,2,18,16,18,2932
2,9,10,10,3,1,17,17,18,5652
2,9,9,11,4,0,16,18,18,18
2,9,8,12,5,22,15,19,18,5933
2,9,7,13,6,21,14,20,18,5874
2,10,9,10,2,2,17,18,17,2878
2,10,8,11,3,1,16,19,17,5671
2,10,7,12,4,0,15,20,17,13
2,10,6,13,5,22,14,21,17,5864
2,11,7,11,2,2,16,20,16,2883
2,11,6,12,3,1,15,21,16,5792
2,11,5,13,4,0,14,22,16,17
2,12,5,12,2,2,15,22,15,2878
2,12,4,13,3,1,14,0,15,4
2,13,3,13,2,2,14,1,14,2820
3,0,8,1,4,2,5,21,6,0
3,0,7,2,5,1,4,22,6,0
3,0,2,7,10,19,22,4,6,0
3,0,1,8,11,18,21,5,6,0
3,0,22,10,13,16,19,7,6,0
3,0,21,11,14,15,18,8,6,0
3,0,20,12,15,14,17,9,6,0
3,0,19,13,16,13,16,10,6,0
3,0,18,14,17,12,15,11,6,0
3,1,7,1,3,3,5,22,5,2965
3,1,6,2,4,2,4,0,5,11
3,1,5,3,5,1,3,1,5,2678
3,1,1,7,9,20,22,5,5,5822
3,1,0,8,10,19,21,6,5,8
3,1,22,9,11,18,20,7,5,5819
3,1,21,10,12,17,19,8,5,5589
3,1,20,11,13,16,18,9,5,5662
3,1,19,12,14,15,17,10,5,5429
3,1,18,13,15,14,16,11,5,5481
3,1,17,14,16,13,15,12,5,5216
3,2,5,2,3,3,4,1,4,2778
3,2,4,3,4,2,3,2,4,2459
