0,1,68,2,1,70,69,3,70,0
0,1,67,3,2,69,68,4,70,0
0,1,66,4,3,68,67,5,70,0
0,1,65,5,4,67,66,6,70,0
0,1,64,6,5,66,65,7,70,0
0,1,63,7,6,65,64,8,70,0
0,1,62,8,7,64,63,9,70,0
0,1,61,9,8,63,62,10,70,0
0,1,60,10,9,62,61,11,70,0
0,1,59,11,10,61,60,12,70,0
0,1,58,12,11,60,59,13,70,0
0,1,57,13,12,59,58,14,70,0
0,1,56,14,13,58,57,15,70,0
0,1,55,15,14,57,56,16,70,0
0,1,54,16,15,56,55,17,70,0
0,1,53,17,16,55,54,18,70,0
0,1,52,18,17,54,53,19,70,0
0,1,51,19,18,53,52,20,70,0
0,1,50,20,19,52,51,21,70,0
0,1,49,21,20,51,50,22,70,0
0,1,48,22,21,50,49,23,70,0
0,1,47,23,22,49,48,24,70,0
0,1,46,24,23,48,47,25,70,0
0,1,45,25,24,47,46,26,70,0
0,1,44,26,25,46,45,27,70,0
0,1,43,27,26,45,44,28,70,0
0,1,42,28,27,44,43,29,70,0
0,1,41,29,28,43,42,30,70,0
0,1,40,30,29,42,41,31,70,0
0,1,39,31,30,41,40,32,70,0
0,1,38,32,31,40,39,33,70,0
0,1,37,33,32,39,38,34,70,0
0,1,36,34,33,38,37,35,70,0
0,1,35,35,34,37,36,36,70,0
0,2,66,3,1,70,68,5,69,0
0,2,65,4,2,69,67,6,69,0
0,2,64,5,3,68,66,7,69,0
0,2,63,6,4,67,65,8,69,0
0,2,62,7,5,66,64,9,69,0
0,2,61,8,6,65,63,10,69,0
0,2,60,9,7,64,62,11,69,0
0,2,59,10,8,63,61,12,69,0
0,2,58,11,9,62,60,13,69,0
0,2,57,12,10,61,59,14,69,0
0,2,56,13,11,60,58,15,69,0
0,2,55,14,12,59,57,16,69,0
0,2,54,15,13,58,56,17,69,0
0,2,53,16,14,57,55,18,69,0
0,2,52,17,15,56,54,19,69,0
0,2,51,18,16,55,53,20,69,0
0,2,50,19,17,54,52,21,69,0
