0,1,16,2,1,18,17,3,18,0
0,1,15,3,2,17,16,4,18,0
0,1,14,4,3,16,15,5,18,0
0,1,13,5,4,15,14,6,18,0
0,1,12,6,5,14,13,7,18,0
0,1,11,7,6,13,12,8,18,0
0,1,10,8,7,12,11,9,18,0
0,1,9,9,8,11,10,10,18,0
0,2,14,3,1,18,16,5,17,0
0,2,13,4,2,17,15,6,17,0
0,2,12,5,3,16,14,7,17,0
0,2,11,6,4,15,13,8,17,0
0,2,10,7,5,14,12,9,17,0
0,2,9,8,6,13,11,10,17,0
0,2,8,9,7,12,10,11,17,0
0,3,12,4,1,18,15,7,16,0
0,3,11,5,2,17,14,8,16,0
0,3,10,6,3,16,13,9,16,0
0,3,9,7,4,15,12,10,16,0
0,3,8,8,5,14,11,11,16,0
0,3,7,9,6,13,10,12,16,0
0,4,10,5,1,18,14,9,15,0
0,4,9,6,2,17,13,10,15,0
0,4,8,7,3,16,12,11,15,0
0,4,7,8,4,15,11,12,15,0
0,4,6,9,5,14,10,13,15,0
0,5,8,6,1,18,13,11,14,0
0,5,7,7,2,17,12,12,14,0
0,5,6,8,3,16,11,13,14,0
0,5,5,9,4,15,10,14,14,0
0,6,6,7,1,18,12,13,13,0
0,6,5,8,2,17,11,14,13,0
0,6,4,9,3,16,10,15,13,0
0,7,4,8,1,18,11,15,12,0
0,7,3,9,2,17,10,16,12,0
0,8,2,9,1,18,10,17,11,0
1,0,18,4,5,16,17,3,2,0
1,0,17,5,6,15,16,4,2,0
1,0,16,6,7,14,15,5,2,0
1,0,15,7,8,13,14,6,2,0
1,0,14,8,9,12,13,7,2,0
1,0,13,9,10,11,12,8,2,0
1,0,12,10,11,10,11,9,2,0
1,1,1,1,1,1,1,1,1,1053
1,1,18,3,3,18,18,3,1,5425
1,1,17,4,4,17,17,4,1,5149
1,1,16,5,5,16,16,5,1,4892
1,1,15,6,6,15,15,6,1,5109
1,1,14,7,7,14,14,7,1,5126
1,1,13,8,8,13,13,8,1,5236
1,1,12,9,9,12,12,9,1,4878
1,1,11,10,10,11,11,10,1,5330
1,3,16,3,1,1,18,5,18,5605
1,3,15,4,2,0,17,6,18,27
1,3,14,5,3,18,16,7,18,11302
1,3,13,6,4,17,15,8,18,11567
1,3,12,7,5,16,14,9,18,11053
1,3,11,8,6,15,13,10,18,11313
1,3,10,9,7,14,12,11,18,11428
1,3,9,10,8,13,11,12,18,11397
1,4,14,4,1,1,17,7,17,5460
1,4,13,5,2,0,16,8,17,13
1,4,12,6,3,18,15,9,17,11206
1,4,11,7,4,17,14,10,17,11155
1,4,10,8,5,16,13,11,17,11615
1,4,9,9,6,15,12,12,17,11095
1,4,8,10,7,14,11,13,17,11370
1,5,12,5,1,1,16,9,16,5297
1,5,11,6,2,0,15,10,16,18
1,5,10,7,3,18,14,11,16,11349
1,5,9,8,4,17,13,12,16,11563
1,5,8,9,5,16,12,13,16,11220
1,5,7,10,6,15,11,14,16,10995
1,6,10,6,1,1,15,11,15,5463
1,6,9,7,2,0,14,12,15,22
1,6,8,8,3,18,13,13,15,11535
1,6,7,9,4,17,12,14,15,11277
1,6,6,10,5,16,11,15,15,10938
1,7,8,7,1,1,14,13,14,5308
1,7,7,8,2,0,13,14,14,25
1,7,6,9,3,18,12,15,14,11204
1,7,5,10,4,17,11,16,14,11042
1,8,6,8,1,1,13,15,13,5438
1,8,5,9,2,0,12,16,13,22
1,8,4,10,3,18,11,17,13,11707
1,9,4,9,1,1,12,17,12,5267
1,9,3,10,2,0,11,18,12,18
1,10,2,10,1,1,11,0,11,8
2,0,5,1,3,1,3,18,4,0
2,0,1,5,7,16,18,3,4,0
2,0,18,7,9,14,16,5,4,0
2,0,17,8,10,13,15,6,4,0
2,0,16,9,11,12,14,7,4,3
2,0,15,10,12,11,13,8,4,0
2,0,14,11,13,10,12,9,4,0
2,1,4,1,2,2,3,0,3,12
2,1,3,2,3,1,2,1,3,5042
2,1,0,5,6,17,18,4,3,32
2,1,18,6,7,16,17,5,3,11298
2,1,17,7,8,15,16,6,3,11117
2,1,16,8,9,14,15,7,3,10906
2,1,15,9,10,13,14,8,3,11365
2,1,14,10,11,12,13,9,3,11507
2,1,13,11,12,11,12,10,3,11483
2,2,2,2,2,2,2,2,2,1118
2,2,18,5,5,18,18,5,2,5246
2,2,17,6,6,17,17,6,2,5281
2,2,16,7,7,16,16,7,2,5019
2,2,15,8,8,15,15,8,2,5132
2,2,14,9,9,14,14,9,2,5313
2,2,13,10,10,13,13,10,2,5371
2,2,12,11,11,12,12,11,2,5290
2,5,15,5,2,2,18,8,18,5541
2,5,14,6,3,1,17,9,18,11377
