1,0,16,4,5,14,15,3,2,0
1,0,15,5,6,13,14,4,2,0
1,0,14,6,7,12,13,5,2,0
1,0,13,7,8,11,12,6,2,1
1,0,12,8,9,10,11,7,2,0
1,0,11,9,10,9,10,8,2,0
1,1,1,1,1,1,1,1,1,1818
1,1,16,3,3,16,16,3,1,7437
1,1,15,4,4,15,15,4,1,7916
1,1,14,5,5,14,14,5,1,8336
1,1,13,6,6,13,13,6,1,7991
1,1,12,7,7,12,12,7,1,7799
1,1,11,8,8,11,11,8,1,7676
1,1,10,9,9,10,10,9,1,7978
1,3,14,3,1,1,16,5,16,8131
1,3,13,4,2,0,15,6,16,45
1,3,12,5,3,16,14,7,16,16731
1,3,11,6,4,15,13,8,16,16859
1,3,10,7,5,14,12,9,16,16910
1,3,9,8,6,13,11,10,16,16795
1,3,8,9,7,12,10,11,16,16640
1,4,12,4,1,1,15,7,15,8447
1,4,11,5,2,0,14,8,15,23
1,4,10,6,3,16,13,9,15,16669
1,4,9,7,4,15,12,10,15,16907
1,4,8,8,5,14,11,11,15,16353
1,4,7,9,6,13,10,12,15,17268
1,5,10,5,1,1,14,9,14,8871
1,5,9,6,2,0,13,10,14,44
1,5,8,7,3,16,12,11,14,16741
1,5,7,8,4,15,11,12,14,17137
1,5,6,9,5,14,10,13,14,17799
1,6,8,6,1,1,13,11,13,8450
1,6,7,7,2,0,12,12,13,27
1,6,6,8,3,16,11,13,13,16348
1,6,5,9,4,15,10,14,13,17409
1,7,6,7,1,1,12,13,12,8205
1,7,5,8,2,0,11,14,12,40
1,7,4,9,3,16,10,15,12,16756
1,8,4,8,1,1,11,15,11,7991
1,8,3,9,2,0,10,16,11,35
1,9,2,9,1,1,10,0,10,19
2,0,5,1,3,1,3,16,4,0
2,0,1,5,7,14,16,3,4,0
2,0,16,7,9,12,14,5,4,0
2,0,15,8,10,11,13,6,4,0
2,0,14,9,11,10,12,7,4,0
2,0,13,10,12,9,11,8,4,0
2,1,4,1,2,2,3,0,3,11
2,1,3,2,3,1,2,1,3,7478
2,1,0,5,6,15,16,4,3,44
2,1,16,6,7,14,15,5,3,16836
2,1,15,7,8,13,14,6,3,16998
2,1,14,8,9,12,13,7,3,16599
2,1,13,9,10,11,12,8,3,17128
2,1,12,10,11,10,11,9,3,17126
2,2,2,2,2,2,2,2,2,1674
2,2,16,5,5,16,16,5,2,7855
2,2,15,6,6,15,15,6,2,8229
2,2,14,7,7,14,14,7,2,8015
