202401,200,4,matrices
253376,400,22,matrices
376986,600,43,matrices
431099,800,70,matrices
535675,1000,95,matrices
786419,1200,119,matrices
772697,1400,140,matrices
912505,1600,161,matrices
998226,1800,188,matrices
1045748,2000,218,matrices
1163867,2200,237,matrices
1301297,2400,257,matrices
1398160,2600,276,matrices
1499517,2800,310,matrices
1607120,3000,333,matrices
1709332,3200,354,matrices
1863045,3400,372,matrices
1897591,3600,397,matrices
2105731,3800,421,matrices
2126020,4000,441,matrices
2230406,4200,458,matrices
2314323,4400,471,matrices
2450082,4600,494,matrices
2622320,4800,527,matrices
2680217,5000,544,matrices
2734133,5200,562,matrices
2906875,5400,574,matrices
3064270,5600,597,matrices
3169684,5800,617,matrices
3170378,6000,636,matrices
3394403,6200,656,matrices
3423547,6400,688,matrices
3542298,6600,705,matrices
3637477,6800,724,matrices
3799048,7000,744,matrices
3889243,7200,764,matrices
3926536,7400,777,matrices
4082020,7600,800,matrices
4121693,7800,821,matrices
4215922,8000,842,matrices
4418488,8200,862,matrices
7263775,8400,880,matrices
4735708,8600,888,matrices
4636090,8800,894,matrices
4808299,9000,912,matrices
4770516,9200,924,matrices
4885491,9400,940,matrices
5069255,9600,977,matrices
5253039,9800,1009,matrices
5244556,10000,1023,matrices
5325523,10200,1031,matrices
5541593,10400,1079,matrices
5465210,10600,1086,matrices
5723966,10800,1091,matrices
5750065,11000,1102,matrices
5858013,11200,1117,matrices
5800496,11400,1122,matrices
5886605,11600,1147,matrices
6020231,11800,1153,matrices
6051603,12000,1173,matrices
6215575,12200,1201,matrices
6296394,12400,1216,matrices
6500294,12600,1239,matrices
6659132,12800,1264,matrices
6779638,13000,1275,matrices
8151957,13200,1301,matrices
7477112,13400,1313,matrices
7465134,13600,1324,matrices
7575776,13800,1355,matrices
7760900,14000,1379,matrices
7806201,14200,1381,matrices
7738825,14400,1385,matrices
7909318,14600,1402,matrices
7973185,14800,1433,matrices
8158936,15000,1459,matrices
8084578,15200,1474,matrices
8467078,15400,1492,matrices
8389517,15600,1514,matrices
8646004,15800,1546,matrices
8640339,16000,1560,matrices
8652954,16200,1575,matrices
8453565,16400,1580,matrices
9737797,16600,1591,matrices
9145456,16800,1618,matrices
8919697,17000,1639,matrices
8870826,17200,1667,matrices
9309445,17400,1683,matrices
9559676,17600,1722,matrices
9279344,17800,1746,matrices
9917086,18000,1769,matrices
9962109,18200,1797,matrices
10101628,18400,1832,matrices
10139584,18600,1860,matrices
10122636,18800,1868,matrices
10275093,19000,1874,matrices
10331579,19200,1886,matrices
11660266,19400,1891,matrices
11099622,19600,1948,matrices
11072315,19800,1953,matrices
11191619,20000,1980,matrices
11429399,20200,2009,matrices
11493711,20400,2031,matrices
11572840,20600,2046,matrices
11790243,20800,2052,matrices
11622988,21000,2063,matrices
12057294,21200,2088,matrices
11999393,21400,2094,matrices
12191144,21600,2110,matrices
12417687,21800,2137,matrices
13168140,22000,2151,matrices
12372507,22200,2181,matrices
12371153,22400,2191,matrices
12390068,22600,2207,matrices
12835557,22800,2226,matrices
12774805,23000,2244,matrices
13027731,23200,2280,matrices
13115662,23400,2297,matrices
13045658,23600,2318,matrices
13246103,23800,2346,matrices
13522464,24000,2383,matrices
13640327,24200,2415,matrices
14839712,24400,2419,matrices
14307350,24600,2436,matrices
14273145,24800,2453,matrices
14532750,25000,2472,matrices
13248065,25200,2492,matrices
14152822,25400,2504,matrices
14321114,25600,2523,matrices
14501918,25800,2561,matrices
14719545,26000,2574,matrices
15481981,26200,2603,matrices
15844570,26400,2621,matrices
16705893,26600,2636,matrices
15454235,26800,2656,matrices
15657177,27000,2682,matrices
15478143,27200,2702,matrices
15837035,27400,2713,matrices
15954273,27600,2749,matrices
15753279,27800,2768,matrices
16193278,28000,2797,matrices
16221055,28200,2822,matrices
16290121,28400,2836,matrices
17753126,28600,2854,matrices
17392834,28800,2914,matrices
17463649,29000,2939,matrices
17282806,29200,2962,matrices
17227352,29400,2987,matrices
17793862,29600,3010,matrices
17865224,29800,3035,matrices
17782240,30000,3045,matrices
18429524,30200,3063,matrices
19680292,30400,3084,matrices
18087285,30600,3093,matrices
17900328,30800,3111,matrices
18368382,31000,3131,matrices
18353445,31200,3160,matrices
18533923,31400,3192,matrices
