11626858,4,-1,tripletas
12260047,4,1,tripletas
12297910,6,-1,tripletas
13314101,6,865,tripletas
13318913,6,-1,matrices
188327039,6,1117,matrices
188345677,8,-1,tripletas
188934716,8,1,tripletas
188938953,10,-1,tripletas
189528430,10,1,tripletas
189529530,12,-1,tripletas
190648646,12,872,tripletas
190674633,12,-1,matrices
216865759,12,1126,matrices
216870084,14,-1,tripletas
217473773,14,1,tripletas
217493410,16,-1,tripletas
218117187,16,0,tripletas
218146387,18,-1,tripletas
219008390,18,889,tripletas
219032115,18,-1,matrices
246598981,18,1148,matrices
246600944,20,-1,tripletas
246800457,20,1,tripletas
246801094,22,-1,tripletas
246976632,22,0,tripletas
246977532,24,-1,tripletas
247280721,24,861,tripletas
247282821,24,-1,matrices
272129530,24,1041,matrices
272131780,26,-1,tripletas
272325055,26,0,tripletas
272335068,28,-1,tripletas
272518181,28,1,tripletas
272519818,30,-1,tripletas
272949469,30,1748,tripletas
272964657,30,-1,matrices
368362705,30,6714,matrices
368376455,32,-1,tripletas
368959670,32,0,tripletas
368979195,34,-1,tripletas
369545759,34,1,tripletas
369563359,36,-1,tripletas
370463586,36,882,tripletas
370489286,36,-1,matrices
390541307,36,1119,matrices
390543757,38,-1,tripletas
390798482,38,1,tripletas
390809870,40,-1,tripletas
391050071,40,1,tripletas
391059021,42,-1,tripletas
391560622,42,1221,tripletas
391573372,42,-1,matrices
438545782,42,3401,matrices
438548257,44,-1,tripletas
438766982,44,0,tripletas
438778657,46,-1,tripletas
438978333,46,0,tripletas
438989595,48,-1,tripletas
439301121,48,859,tripletas
439312534,48,-1,matrices
455105754,48,1003,matrices
455108029,50,-1,tripletas
455324167,50,1,tripletas
455327117,52,-1,tripletas
455515480,52,0,tripletas
455525330,54,-1,tripletas
455821681,54,869,tripletas
455832006,54,-1,matrices
468769481,54,1056,matrices
468772193,56,-1,tripletas
469052532,56,0,tripletas
469063719,58,-1,tripletas
469317395,58,0,tripletas
469327645,60,-1,tripletas
469920622,60,1703,tripletas
469933647,60,-1,matrices
550487803,60,5986,matrices
550490140,62,-1,tripletas
550677291,62,0,tripletas
550684153,64,-1,tripletas
550855179,64,1,tripletas
550871141,66,-1,tripletas
551180092,66,1091,tripletas
551190880,66,-1,matrices
584034624,66,2261,matrices
584036674,68,-1,tripletas
584263387,68,1,tripletas
584274287,70,-1,tripletas
584509888,70,0,tripletas
584519275,72,-1,tripletas
584831426,72,840,tripletas
584842664,72,-1,matrices
602145901,72,1035,matrices
602148076,74,-1,tripletas
602396689,74,0,tripletas
602407689,76,-1,tripletas
602638577,76,0,tripletas
602647352,78,-1,tripletas
602986553,78,1044,tripletas
602998091,78,-1,matrices
633052140,78,1871,matrices
633056427,80,-1,tripletas
633685279,80,1,tripletas
633704816,82,-1,tripletas
634323181,82,0,tripletas
634346218,84,-1,tripletas
635370771,84,1295,tripletas
635394009,84,-1,matrices
694753204,84,3869,matrices
694755266,86,-1,tripletas
695012192,86,0,tripletas
695023955,88,-1,tripletas
695267068,88,0,tripletas
695277530,90,-1,tripletas
695790444,90,1754,tripletas
695805082,90,-1,matrices
778482006,90,6604,matrices
778484206,92,-1,tripletas
778692282,92,0,tripletas
778702869,94,-1,tripletas
778882108,94,1,tripletas
778882883,96,-1,tripletas
779164371,96,845,tripletas
779175483,96,-1,matrices
794728465,96,903,matrices
794730515,98,-1,tripletas
794954354,98,1,tripletas
794969404,100,-1,tripletas
795180979,100,0,tripletas
795197792,102,-1,tripletas
795509955,102,983,tripletas
795520105,102,-1,matrices
824766039,102,1584,matrices
824770839,104,-1,tripletas
825373616,104,1,tripletas
825392953,106,-1,tripletas
825956768,106,0,tripletas
825973793,108,-1,tripletas
826798757,108,866,tripletas
826837383,108,-1,matrices
849599435,108,1043,matrices
849603123,110,-1,tripletas
850311875,110,1,tripletas
850347950,112,-1,tripletas
850938014,112,0,tripletas
850965314,114,-1,tripletas
851756391,114,975,tripletas
851791291,114,-1,matrices
893305836,114,1564,matrices
893309436,116,-1,tripletas
893902137,116,0,tripletas
893931625,118,-1,tripletas
894553102,118,0,tripletas
894591214,120,-1,tripletas
895754518,120,1713,tripletas
895797468,120,-1,matrices
989815325,120,6413,matrices
989817413,122,-1,tripletas
990067976,122,0,tripletas
990090901,124,-1,tripletas
990308476,124,1,tripletas
990318451,126,-1,tripletas
990675415,126,1317,tripletas
990688553,126,-1,matrices
1071410334,126,4070,matrices
1071412821,128,-1,tripletas
1071651297,128,0,tripletas
1071651972,130,-1,tripletas
1071893148,130,0,tripletas
1071904085,132,-1,tripletas
1072230024,132,1070,tripletas
1072240949,132,-1,matrices
1107487025,132,2078,matrices
1107501625,134,-1,tripletas
1108084776,134,1,tripletas
1108114927,136,-1,tripletas
1108678128,136,0,tripletas
1108707341,138,-1,tripletas
1109506668,138,943,tripletas
1109540343,138,-1,matrices
1147168763,138,1337,matrices
1147171401,140,-1,tripletas
1147375689,140,0,tripletas
1147376177,142,-1,tripletas
1147541477,142,0,tripletas
1147551527,144,-1,tripletas
1147788953,144,892,tripletas
1147798253,144,-1,matrices
1171410208,144,1176,matrices
1171412058,146,-1,tripletas
1171626484,146,0,tripletas
1171636571,148,-1,tripletas
1171833172,148,0,tripletas
1171853884,150,-1,tripletas
1172189985,150,1723,tripletas
1172200548,150,-1,matrices
1270748755,150,6323,matrices
1270750830,152,-1,tripletas
1270948331,152,0,tripletas
1270964506,154,-1,tripletas
1271152769,154,1,tripletas
1271165144,156,-1,tripletas
1271476720,156,1008,tripletas
1271492220,156,-1,matrices
1294039909,156,1766,matrices
1294041797,158,-1,tripletas
1294233823,158,0,tripletas
1294243260,160,-1,tripletas
1294426523,160,0,tripletas
1294431948,162,-1,tripletas
1294694111,162,862,tripletas
1294704249,162,-1,matrices
1312687826,162,998,matrices
1312690051,164,-1,tripletas
1312919076,164,1,tripletas
1312935264,166,-1,tripletas
1313145627,166,0,tripletas
1313155877,168,-1,tripletas
1313539741,168,1333,tripletas
1313551591,168,-1,matrices
1367809046,168,4381,matrices
1367811371,170,-1,tripletas
