1606687,2,-1,pares
1641412,2,0,pares
2347686,2,-1,filas
2561136,2,0,matrices
2576936,3,-1,pares
2585223,3,0,pares
2789336,3,-1,filas
3014873,3,0,matrices
3030136,5,-1,pares
3035911,5,0,pares
3283873,5,-1,filas
3706373,5,0,matrices
3832910,7,-1,pares
3846710,7,0,pares
3908335,7,-1,filas
4134072,7,0,matrices
4156522,11,-1,pares
4165222,11,1,pares
4538835,11,-1,filas
4735134,11,0,matrices
4750022,13,-1,pares
4757934,13,1,pares
4977134,13,-1,filas
5177347,13,0,matrices
5192747,17,-1,pares
5200747,17,2,pares
5612084,17,-1,filas
5630984,17,0,matrices
5639084,19,-1,pares
5674571,19,1,pares
5870821,19,-1,filas
6085346,19,0,matrices
6513658,23,-1,pares
6530608,23,2,pares
6750246,23,-1,filas
6946346,23,0,matrices
6961771,29,-1,pares
6970246,29,3,pares
7210845,29,-1,filas
10047868,29,0,matrices
10067593,31,-1,pares
10076993,31,1,pares
10154181,31,-1,filas
10456455,31,0,matrices
10511130,37,-1,pares
10515730,37,3,pares
10932005,37,-1,filas
11740429,37,0,matrices
11975267,41,-1,pares
12013429,41,3,pares
12024242,41,-1,filas
14112940,41,0,matrices
14129740,43,-1,pares
14133240,43,3,pares
14261365,43,-1,filas
14603515,43,0,matrices
14625703,47,-1,pares
14635153,47,4,pares
16436676,47,-1,filas
16773926,47,0,matrices
16789626,53,-1,pares
16798389,53,4,pares
18493000,53,-1,filas
18798275,53,0,matrices
18813950,59,-1,pares
18822137,59,5,pares
20861248,59,-1,filas
21983310,59,1,matrices
21997535,61,-1,pares
22006223,61,3,pares
22701085,61,-1,filas
22718560,61,0,matrices
22726897,67,-1,pares
22820997,67,4,pares
23026772,67,-1,filas
25736270,67,0,matrices
25749195,71,-1,pares
25752908,71,6,pares
26138195,71,-1,filas
27747731,71,1,matrices
27752194,73,-1,pares
27755056,73,5,pares
28555493,73,-1,filas
28953005,73,1,matrices
28956293,79,-1,pares
28958793,79,4,pares
29467842,79,-1,filas
29491105,79,0,matrices
29494817,83,-1,pares
29497192,83,4,pares
30137542,83,-1,filas
30246492,83,0,matrices
30251354,89,-1,pares
30253992,89,6,pares
30722616,89,-1,filas
32941640,89,1,matrices
33178415,97,-1,pares
33196977,97,5,pares
33323440,97,-1,filas
35321388,97,0,matrices
35345126,101,-1,pares
35349613,101,7,pares
35436213,101,-1,filas
40724822,101,0,matrices
40747322,103,-1,pares
40756822,103,6,pares
40854910,103,-1,filas
44654582,103,1,matrices
44667045,107,-1,pares
44670070,107,6,pares
46465306,107,-1,filas
48673354,107,0,matrices
48688504,109,-1,pares
48692192,109,6,pares
50726203,109,-1,filas
52235802,109,1,matrices
52244264,113,-1,pares
52246952,113,5,pares
53730363,113,-1,filas
54297750,113,0,matrices
54307238,127,-1,pares
54309950,127,7,pares
54677275,127,-1,filas
60243259,127,2,matrices
60257271,131,-1,pares
60266896,131,8,pares
63255969,131,-1,filas
85170704,131,1,matrices
85509067,137,-1,pares
85559517,137,9,pares
85570842,137,-1,filas
94069398,137,1,matrices
94112885,139,-1,pares
94125385,139,6,pares
94314598,139,-1,filas
98353908,139,1,matrices
98368670,149,-1,pares
98372220,149,10,pares
100080869,149,-1,filas
103052079,149,1,matrices
103057617,151,-1,pares
103060417,151,8,pares
103955741,151,-1,filas
126660463,151,1,matrices
126691551,157,-1,pares
126697888,157,7,pares
126739713,157,-1,filas
133725758,157,1,matrices
134015358,163,-1,pares
134112920,163,6,pares
134130495,163,-1,filas
143184164,163,0,matrices
143222364,167,-1,pares
143226939,167,9,pares
143362639,167,-1,filas
159428178,167,2,matrices
159435403,173,-1,pares
159454041,173,8,pares
160284253,173,-1,filas
163549950,173,1,matrices
164131063,179,-1,pares
164151025,179,9,pares
164335237,179,-1,filas
179870564,179,1,matrices
179890539,181,-1,pares
179900339,181,6,pares
180029164,181,-1,filas
185917448,181,0,matrices
185935573,191,-1,pares
185945260,191,8,pares
186086722,191,-1,filas
197458340,191,2,matrices
197475852,193,-1,pares
197485265,193,10,pares
197644964,193,-1,filas
220434624,193,1,matrices
220454561,197,-1,pares
220464774,197,10,pares
222271660,197,-1,filas
234000052,197,0,matrices
234020964,199,-1,pares
234031127,199,6,pares
234169264,199,-1,filas
240044735,199,0,matrices
240079373,211,-1,pares
240091535,211,9,pares
240203073,211,-1,filas
255603237,211,1,matrices
255641925,223,-1,pares
256336049,223,10,pares
256354249,223,-1,filas
274514349,223,0,matrices
274534924,227,-1,pares
274546062,227,11,pares
274691649,227,-1,filas
297861271,227,2,matrices
297882996,229,-1,pares
297887296,229,8,pares
297991033,229,-1,filas
306332065,229,0,matrices
306343202,233,-1,pares
306346690,233,11,pares
307733702,233,-1,filas
314930634,233,0,matrices
314941771,239,-1,pares
314944959,239,10,pares
315125034,239,-1,filas
326137514,239,1,matrices
326144001,241,-1,pares
326146826,241,9,pares
327230363,241,-1,filas
334435233,241,3,matrices
334440671,251,-1,pares
334443508,251,13,pares
334563433,251,-1,filas
360414228,251,2,matrices
360433690,257,-1,pares
360443303,257,13,pares
363506651,257,-1,filas
386895585,257,2,matrices
386915560,263,-1,pares
386925722,263,13,pares
387541584,263,-1,filas
401868749,263,2,matrices
401887687,269,-1,pares
401897424,269,13,pares
402036437,269,-1,filas
436770838,269,5,matrices
436812100,271,-1,pares
436826288,271,9,pares
436909588,271,-1,filas
448259668,271,1,matrices
448280418,277,-1,pares
448290480,277,10,pares
448476255,277,-1,filas
458512935,277,0,matrices
458571098,281,-1,pares
458586648,281,13,pares
458797285,281,-1,filas
474410537,281,4,matrices
474421737,283,-1,pares
474425375,283,11,pares
474597687,283,-1,filas
492136537,283,1,matrices
492155725,293,-1,pares
492166125,293,12,pares
492294387,293,-1,filas
507390077,293,2,matrices
