1409341,2,-1,pares
1745529,2,0,pares
1756179,2,-1,filas
1951005,0,0,matrices
1960392,3,-1,pares
1965605,3,0,pares
2237555,3,-1,filas
2251093,0,0,matrices
2255818,5,-1,pares
2275568,5,0,pares
2306268,5,-1,filas
2313006,0,0,matrices
2316981,7,-1,pares
2329193,7,0,pares
2352381,7,-1,filas
2358331,0,0,matrices
2361781,11,-1,pares
2425531,11,1,pares
2456718,11,-1,filas
2463519,0,0,matrices
2467419,13,-1,pares
2500094,13,1,pares
2545419,13,-1,filas
2554256,0,0,matrices
2558519,17,-1,pares
2575731,17,2,pares
2607244,17,-1,filas
2613244,0,0,matrices
2617294,19,-1,pares
2629981,19,1,pares
2653431,19,-1,filas
2659331,0,0,matrices
2663294,23,-1,pares
2677032,23,2,pares
2702457,23,-1,filas
2708469,0,0,matrices
2712569,29,-1,pares
2726694,29,3,pares
2755344,29,-1,filas
2760994,0,0,matrices
2764882,31,-1,pares
2777582,31,1,pares
2800544,31,-1,filas
2806244,0,0,matrices
2810169,37,-1,pares
2823069,37,3,pares
2912132,37,-1,filas
2943382,0,0,matrices
2949907,41,-1,pares
2954245,41,3,pares
3014270,41,-1,filas
3043895,0,0,matrices
3050220,43,-1,pares
3054182,43,3,pares
3109558,43,-1,filas
3117483,0,0,matrices
3121645,47,-1,pares
3238945,47,4,pares
3299870,47,-1,filas
3331446,0,0,matrices
3338058,53,-1,pares
3342221,53,4,pares
3420308,53,-1,filas
3525934,0,0,matrices
3535946,59,-1,pares
3540384,59,5,pares
3613759,59,-1,filas
3621771,0,0,matrices
3625709,61,-1,pares
3642046,61,3,pares
3692109,61,-1,filas
3698809,0,0,matrices
3702721,67,-1,pares
3717696,67,4,pares
3775734,67,-1,filas
3807222,0,0,matrices
3813722,71,-1,pares
3817834,71,6,pares
3880472,71,-1,filas
3922222,0,0,matrices
3928984,73,-1,pares
3932947,73,5,pares
3974572,73,-1,filas
3981760,0,0,matrices
3985960,79,-1,pares
4001047,79,4,pares
4030435,79,-1,filas
4036760,0,0,matrices
4040485,83,-1,pares
4056435,83,4,pares
4116285,83,-1,filas
4148310,0,0,matrices
4155023,89,-1,pares
4159410,89,6,pares
4223685,89,-1,filas
4312185,0,0,matrices
4318110,97,-1,pares
4322735,97,5,pares
4363411,97,-1,filas
4369961,0,0,matrices
4373623,101,-1,pares
4389911,101,7,pares
4475748,101,-1,filas
4621824,0,0,matrices
4628111,103,-1,pares
4632499,103,6,pares
4954399,103,-1,filas
5100375,0,0,matrices
5128100,107,-1,pares
5136700,107,6,pares
5218525,107,-1,filas
5301188,0,0,matrices
5387613,109,-1,pares
5398876,109,6,pares
5496926,109,-1,filas
5626676,0,0,matrices
5636189,113,-1,pares
