1282768,2,-1,pares
1286006,2,1,pares
1286781,3,-1,pares
1287681,3,1,pares
1288118,5,-1,pares
1288906,5,1,pares
4105979,7,-1,pares
4109742,7,1,pares
4110529,11,-1,pares
4113079,11,2,pares
4113504,13,-1,pares
4114617,13,2,pares
4155492,17,-1,pares
4255943,17,3,pares
4258968,19,-1,pares
4261868,19,2,pares
4262305,23,-1,pares
4263843,23,3,pares
4264268,29,-1,pares
4265768,29,4,pares
4295655,31,-1,pares
4298055,31,2,pares
4298555,37,-1,pares
4300143,37,4,pares
4300580,41,-1,pares
4302030,41,4,pares
4302468,43,-1,pares
4389643,43,4,pares
4392206,47,-1,pares
4501831,47,5,pares
4549831,47,-1,filas
4921458,47,1,filas
5045196,47,-1,matrices
5049496,47,0,matrices
5051108,53,-1,pares
5054846,53,5,pares
5067108,53,-1,filas
5162984,53,1,filas
5173621,53,-1,matrices
5188571,53,0,matrices
5189521,59,-1,pares
5190834,59,6,pares
5194284,59,-1,filas
5235559,59,1,filas
5245959,59,-1,matrices
5246459,59,0,matrices
5259434,61,-1,pares
5261072,61,4,pares
5261384,67,-1,pares
5262334,67,5,pares
5265784,67,-1,filas
5311459,67,1,filas
5330234,67,-1,matrices
5343772,67,0,matrices
5344559,71,-1,pares
5345972,71,7,pares
5349334,71,-1,filas
5396097,71,1,filas
5411922,71,-1,matrices
5412497,71,0,matrices
5425760,73,-1,pares
5427535,73,6,pares
5431197,73,-1,filas
5475285,73,1,filas
5489697,73,-1,matrices
5490297,73,0,matrices
5490560,79,-1,pares
5504873,79,5,pares
5508960,79,-1,filas
5552773,79,0,filas
5568585,79,-1,matrices
5569185,79,0,matrices
5569435,83,-1,pares
5571123,83,5,pares
5597848,83,-1,filas
5642273,83,1,filas
5657973,83,-1,matrices
5658586,83,0,matrices
5658861,89,-1,pares
5660511,89,7,pares
5664611,89,-1,filas
5720961,89,1,filas
5740073,89,-1,matrices
5741173,89,0,matrices
5741573,97,-1,pares
5743211,97,6,pares
5746661,97,-1,filas
5792249,97,1,filas
5807649,97,-1,matrices
5820886,97,0,matrices
5821674,101,-1,pares
5823299,101,8,pares
5826786,101,-1,filas
5873712,101,1,filas
5889312,101,-1,matrices
5889924,101,0,matrices
5903562,103,-1,pares
5905499,103,7,pares
5909149,103,-1,filas
5956137,103,1,filas
5972324,103,-1,matrices
5972912,103,0,matrices
5973174,107,-1,pares
5988074,107,7,pares
5992087,107,-1,filas
6037812,107,1,filas
6052950,107,-1,matrices
6053512,107,0,matrices
6053762,109,-1,pares
6055475,109,7,pares
6072062,109,-1,filas
6117763,109,1,filas
6132225,109,-1,matrices
6132825,109,0,matrices
6133088,113,-1,pares
6134750,113,6,pares
6138813,113,-1,filas
6196388,113,1,filas
6215650,113,-1,matrices
6216725,113,0,matrices
6217113,127,-1,pares
6218750,127,8,pares
6222388,127,-1,filas
6266551,127,1,filas
6282538,127,-1,matrices
6296663,127,0,matrices
6297463,131,-1,pares
6310963,131,9,pares
6316188,131,-1,filas
6363313,131,1,filas
6378901,131,-1,matrices
6379439,131,0,matrices
6392876,137,-1,pares
6395151,137,10,pares
6398726,137,-1,filas
6443276,137,1,filas
6458776,137,-1,matrices
6459314,137,0,matrices
6459564,139,-1,pares
6487526,139,7,pares
6492014,139,-1,filas
6537264,139,1,filas
6552139,139,-1,matrices
6552702,139,0,matrices
6552952,149,-1,pares
6554914,149,11,pares
6580127,149,-1,filas
6627477,149,1,filas
6642452,149,-1,matrices
6643027,149,0,matrices
6643277,151,-1,pares
6645240,151,9,pares
6649140,151,-1,filas
6718477,151,1,filas
6737090,151,-1,matrices
6738152,151,0,matrices
6738565,157,-1,pares
6740290,157,8,pares
6743915,157,-1,filas
6789390,157,1,filas
6805128,157,-1,matrices
6818978,157,0,matrices
6819690,163,-1,pares
6821440,163,7,pares
6824953,163,-1,filas
6870191,163,1,filas
6886091,163,-1,matrices
6886691,163,0,matrices
6900016,167,-1,pares
6902428,167,10,pares
6905916,167,-1,filas
6951466,167,1,filas
6966178,167,-1,matrices
6966766,167,0,matrices
6967041,173,-1,pares
6982353,173,9,pares
6986378,173,-1,filas
7039241,173,1,filas
7055466,173,-1,matrices
7056054,173,0,matrices
7056304,179,-1,pares
7058366,179,10,pares
7074854,179,-1,filas
7121442,179,1,filas
7136267,179,-1,matrices
7136792,179,0,matrices
7137042,181,-1,pares
7139004,181,7,pares
7142779,181,-1,filas
7198292,181,1,filas
7218242,181,-1,matrices
7219317,181,0,matrices
7219704,191,-1,pares
7221667,191,9,pares
7225404,191,-1,filas
7270917,191,1,filas
7286492,191,-1,matrices
7374130,191,0,matrices
7375205,193,-1,pares
7377818,193,11,pares
7382043,193,-1,filas
7430155,193,1,filas
7446543,193,-1,matrices
7447155,193,0,matrices
7460468,197,-1,pares
7463005,197,11,pares
7466343,197,-1,filas
7515168,197,1,filas
7531168,197,-1,matrices
7531756,197,0,matrices
7532006,199,-1,pares
7547481,199,7,pares
7551743,199,-1,filas
7600056,199,1,filas
7616494,199,-1,matrices
7617056,199,0,matrices
7617306,211,-1,pares
7619481,211,10,pares
7635856,211,-1,filas
7701644,211,1,filas
7719644,211,-1,matrices
7720244,211,0,matrices
7720494,223,-1,pares
7722744,223,11,pares
7726731,223,-1,filas
7785919,223,1,filas
7805944,223,-1,matrices
7807057,223,0,matrices
7807444,227,-1,pares
7809607,227,12,pares
7813182,227,-1,filas
7861469,227,1,filas
7877520,227,-1,matrices
7891682,227,0,matrices
7892420,229,-1,pares
7894620,229,9,pares
7898107,229,-1,filas
7947357,229,1,filas
7963307,229,-1,matrices
7963920,229,0,matrices
7977720,233,-1,pares
7980282,233,12,pares
7983807,233,-1,filas
8031670,233,1,filas
8048783,233,-1,matrices
8049345,233,0,matrices
8049595,239,-1,pares
8065058,239,11,pares
8069008,239,-1,filas
8116621,239,1,filas
8135871,239,-1,matrices
8136496,239,0,matrices
8136758,241,-1,pares
8138996,241,10,pares
8155808,241,-1,filas
8202183,241,1,filas
8218396,241,-1,matrices
8218996,241,0,matrices
8219271,251,-1,pares
8221608,251,14,pares
8225533,251,-1,filas
8302309,251,1,filas
8322509,251,-1,matrices
8323596,251,0,matrices
8324021,257,-1,pares
8326196,257,14,pares
8329859,257,-1,filas
8387797,257,1,filas
8398272,257,-1,matrices
8412134,257,0,matrices
8413172,263,-1,pares
8415384,263,14,pares
8419372,263,-1,filas
8458609,263,1,filas
8468672,263,-1,matrices
8469259,263,0,matrices
8563285,269,-1,pares
8599610,269,14,pares
8654448,269,-1,filas
8842511,269,1,filas
8866286,269,-1,matrices
8867761,269,0,matrices
8868449,271,-1,pares
8871186,271,10,pares
8877361,271,-1,filas
8919936,271,1,filas
8933611,271,-1,matrices
8935249,271,0,matrices
8935674,277,-1,pares
8939274,277,11,pares
8949374,277,-1,filas
9010712,277,1,filas
9021112,277,-1,matrices
9021649,277,0,matrices
9022049,281,-1,pares
9024474,281,14,pares
9028437,281,-1,filas
9080249,281,1,filas
9094337,281,-1,matrices
9095362,281,0,matrices
9095737,283,-1,pares
9098037,283,12,pares
9101424,283,-1,filas
9136900,283,1,filas
9146950,283,-1,matrices
9161687,283,0,matrices
9162487,293,-1,pares
9164862,293,13,pares
9168275,293,-1,filas
9204450,293,1,filas
9214612,293,-1,matrices
9215212,293,0,matrices
9228637,307,-1,pares
9231425,307,15,pares
9234887,307,-1,filas
9271313,307,1,filas
9281313,307,-1,matrices
9281875,307,0,matrices
9282138,311,-1,pares
9297650,311,16,pares
9301638,311,-1,filas
9339200,311,1,filas
9349038,311,-1,matrices
9349563,311,0,matrices
9349838,313,-1,pares
9352325,313,12,pares
9368776,313,-1,filas
9404788,313,1,filas
9414863,313,-1,matrices
9415413,313,0,matrices
9415701,317,-1,pares
9418413,317,13,pares
9422201,317,-1,filas
9471276,317,1,filas
9485238,317,-1,matrices
9486176,317,0,matrices
9486563,331,-1,pares
9488951,331,13,pares
9492514,331,-1,filas
9529464,331,1,filas
9539489,331,-1,matrices
9553339,331,0,matrices
9553964,337,-1,pares
9556414,337,15,pares
9559914,337,-1,filas
9596864,337,1,filas
9607089,337,-1,matrices
9607651,337,0,matrices
9648127,347,-1,pares
9672364,347,18,pares
9677677,347,-1,filas
9718252,347,1,filas
9728502,347,-1,matrices
9729077,347,0,matrices
9729339,349,-1,pares
9745490,349,14,pares
9749627,349,-1,filas
9786115,349,1,filas
9796340,349,-1,matrices
9796902,349,0,matrices
9797190,353,-1,pares
9799952,353,19,pares
9816965,353,-1,filas
9856502,353,1,filas
9866453,353,-1,matrices
9867003,353,0,matrices
9867265,359,-1,pares
9869840,359,15,pares
9873603,359,-1,filas
9922728,359,1,filas
9936503,359,-1,matrices
9937490,359,0,matrices
9937865,367,-1,pares
9940440,367,15,pares
9943940,367,-1,filas
9980903,367,1,filas
9990953,367,-1,matrices
10019466,367,0,matrices
10020378,373,-1,pares
10023553,373,17,pares
10027291,373,-1,filas
10065891,373,1,filas
10075903,373,-1,matrices
10076453,373,0,matrices
10090078,379,-1,pares
10092991,379,15,pares
10111516,379,-1,filas
10150741,379,1,filas
10160954,379,-1,matrices
10161491,379,0,matrices
