422019,2,-1,pares
423531,2,0,pares
445390,2,-1,filas
469750,2,0,filas
479262,2,0,matrices
519464,3,-1,pares
520673,3,0,pares
617280,3,-1,filas
723522,3,0,filas
727056,3,0,matrices
731418,5,-1,pares
731930,5,0,pares
737467,5,-1,filas
745466,5,0,filas
747637,5,0,matrices
750752,7,-1,pares
751089,7,0,pares
755489,7,-1,filas
762528,7,0,filas
764566,7,0,matrices
767225,11,-1,pares
767906,11,1,pares
772810,11,-1,filas
779482,11,0,filas
781464,11,0,matrices
783942,13,-1,pares
784336,13,1,pares
789034,13,-1,filas
795740,13,0,filas
797663,13,0,matrices
800080,17,-1,pares
800832,17,2,pares
805293,17,-1,filas
825937,17,0,filas
833859,17,0,matrices
838926,19,-1,pares
839910,19,1,pares
851766,19,-1,filas
859895,19,0,filas
860827,19,0,matrices
863639,23,-1,pares
864792,23,2,pares
866572,23,-1,filas
872085,23,0,filas
872753,23,0,matrices
941640,29,-1,pares
1027923,29,3,pares
1045331,29,-1,filas
1104926,29,1,filas
1166180,29,0,matrices
1174560,31,-1,pares
1175430,31,1,pares
1185782,31,-1,filas
1196752,31,0,filas
1199104,31,0,matrices
1202951,37,-1,pares
1204003,37,3,pares
1206034,37,-1,filas
1219041,37,1,filas
1241442,37,0,matrices
1244454,41,-1,pares
1245601,41,3,pares
1254822,41,-1,filas
1269772,41,1,filas
1326692,41,0,matrices
1368535,43,-1,pares
1375308,43,3,pares
1385365,43,-1,filas
1414924,43,0,filas
1418420,43,0,matrices
1423108,47,-1,pares
1450689,47,4,pares
1456158,47,-1,filas
1481495,47,1,filas
1575770,47,0,matrices
1583394,53,-1,pares
1584804,53,4,pares
1589597,53,-1,filas
1615586,53,1,filas
1645787,53,0,matrices
1653679,59,-1,pares
1671908,59,5,pares
1679947,59,-1,filas
1701621,59,2,filas
1781849,59,1,matrices
1788671,61,-1,pares
1790320,61,3,pares
1797179,61,-1,filas
1809226,61,0,filas
1812960,61,0,matrices
1816937,67,-1,pares
1818349,67,4,pares
1826305,67,-1,filas
1841764,67,2,filas
1888763,67,0,matrices
1896731,71,-1,pares
1898204,71,6,pares
1907767,71,-1,filas
1968769,71,4,filas
2008446,71,1,matrices
2013433,73,-1,pares
2032209,73,5,pares
2042199,73,-1,filas
2064968,73,2,filas
2148242,73,1,matrices
2154012,79,-1,pares
2155533,79,4,pares
2161868,79,-1,filas
2194998,79,0,filas
2197071,79,0,matrices
2199966,83,-1,pares
2201418,83,4,pares
2206281,83,-1,filas
2222419,83,1,filas
2271583,83,0,matrices
2279063,89,-1,pares
2296416,89,6,pares
2303700,89,-1,filas
2333811,89,3,filas
2405956,89,1,matrices
2411890,97,-1,pares
2413688,97,5,pares
2420029,97,-1,filas
2438715,97,2,filas
2501693,97,0,matrices
2510503,101,-1,pares
2512343,101,7,pares
2523552,101,-1,filas
2623459,101,3,filas
2656492,101,0,matrices
2665921,103,-1,pares
2667745,103,6,pares
2671150,103,-1,filas
2713266,103,3,filas
2758897,103,1,matrices
2762933,107,-1,pares
2764556,107,6,pares
2769759,107,-1,filas
2800942,107,4,filas
2838474,107,0,matrices
2842476,109,-1,pares
2844268,109,6,pares
2850999,109,-1,filas
2885324,109,3,filas
2943774,109,1,matrices
2949415,113,-1,pares
2951518,113,5,pares
2958753,113,-1,filas
2983851,113,1,filas
2988503,113,0,matrices
2992717,127,-1,pares
2999763,127,7,pares
3004978,127,-1,filas
3068080,127,4,filas
3088076,127,2,matrices
3091920,131,-1,pares
3093900,131,8,pares
3104185,131,-1,filas
3305211,131,6,filas
3333875,131,1,matrices
3364311,137,-1,pares
3403067,137,9,pares
3424253,137,-1,filas
3655484,137,5,filas
3658421,137,1,matrices
3664456,139,-1,pares
3666693,139,6,pares
3671187,139,-1,filas
3697270,139,3,filas
3705157,139,1,matrices
3710301,149,-1,pares
3712604,149,10,pares
3714863,149,-1,filas
3824838,149,6,filas
3827388,149,1,matrices
3832941,151,-1,pares
3835658,151,8,pares
3838576,151,-1,filas
3952352,151,6,filas
3961509,151,1,matrices
