809090,7,-1,pares
906390,7,0,pares
1790880,7,-1,filas
1815717,0,0,matrices
1819267,11,-1,pares
1908380,11,1,pares
2135530,11,-1,filas
2141468,0,0,matrices
2143943,13,-1,pares
2225843,13,1,pares
2419631,13,-1,filas
2425019,0,0,matrices
2427431,17,-1,pares
2507569,17,2,pares
2570744,17,-1,filas
2722969,0,0,matrices
2790807,19,-1,pares
2803770,19,1,pares
2894982,19,-1,filas
2963195,0,0,matrices
3029195,23,-1,pares
3041820,23,2,pares
3101570,23,-1,filas
3224208,0,0,matrices
3382658,29,-1,pares
3424221,29,3,pares
3433559,29,-1,filas
4586036,0,0,matrices
5104187,31,-1,pares
5118362,31,1,pares
5918414,31,-1,filas
6661853,0,0,matrices
7254942,37,-1,pares
7281117,37,3,pares
7730531,37,-1,filas
7913256,0,0,matrices
7918369,41,-1,pares
7921044,41,3,pares
8071169,41,-1,filas
8184595,0,0,matrices
8189632,43,-1,pares
8192270,43,3,pares
8420208,43,-1,filas
8425583,0,0,matrices
8427920,47,-1,pares
8489445,47,4,pares
8625158,47,-1,filas
8944646,0,0,matrices
8951721,53,-1,pares
8954196,53,4,pares
9139784,53,-1,filas
9507523,0,0,matrices
9515348,59,-1,pares
9518910,59,5,pares
9727898,59,-1,filas
9931124,0,0,matrices
9959061,61,-1,pares
9963636,61,3,pares
10092949,61,-1,filas
10201349,0,0,matrices
10207724,67,-1,pares
10210049,67,4,pares
10504763,67,-1,filas
10899126,0,0,matrices
11035214,71,-1,pares
11091139,71,6,pares
11165202,71,-1,filas
11474190,0,0,matrices
11530090,73,-1,pares
11535465,73,5,pares
11687365,73,-1,filas
11876628,0,0,matrices
11882866,79,-1,pares
11886341,79,4,pares
12107491,79,-1,filas
12114679,0,0,matrices
12237054,83,-1,pares
12243679,83,4,pares
12475930,83,-1,filas
12659643,0,0,matrices
12666005,89,-1,pares
12669318,89,6,pares
12969368,89,-1,filas
13211594,0,0,matrices
13321632,97,-1,pares
13344957,97,5,pares
13508257,97,-1,filas
13608057,0,0,matrices
13755058,101,-1,pares
13761920,101,7,pares
13815795,101,-1,filas
14205521,0,0,matrices
14329809,103,-1,pares
14334846,103,6,pares
14379097,103,-1,filas
14639072,0,0,matrices
14705785,107,-1,pares
14726247,107,6,pares
14815035,107,-1,filas
15043423,0,0,matrices
15100423,109,-1,pares
15118873,109,6,pares
15212223,109,-1,filas
15508174,0,0,matrices
15558174,113,-1,pares
15564474,113,5,pares
15649624,113,-1,filas
15713812,0,0,matrices
15784662,127,-1,pares
15790087,127,7,pares
15875862,127,-1,filas
16210926,0,0,matrices
16265051,131,-1,pares
16270576,131,8,pares
16335376,131,-1,filas
16685252,0,0,matrices
16739777,137,-1,pares
16745127,137,9,pares
16808402,137,-1,filas
17090415,0,0,matrices
17148778,139,-1,pares
17152978,139,6,pares
17255591,139,-1,filas
17399966,0,0,matrices
17403891,149,-1,pares
17406028,149,10,pares
17565654,149,-1,filas
17746167,0,0,matrices
17749817,151,-1,pares
17751804,151,8,pares
17906930,151,-1,filas
18026380,0,0,matrices
18029867,157,-1,pares
18031805,157,7,pares
18199405,157,-1,filas
