23,151
101,1
179,1
233,1
251,1
293,1
311,1
353,3
431,1
443,2
479,1
503,1
557,1
563,2
593,1
599,1
683,3
761,1
773,2
821,1
839,1
863,1
983,1
1013,1
1091,1
1103,1
1163,1
1187,1
1217,1
1283,2
1307,1
1361,1
1367,1
1451,1
1493,3
1499,1
1523,3
1607,1
1619,1
1823,1
1871,3
1901,1
1913,2
1973,2
2003,1
2081,1
2153,1
2207,1
2243,1
2333,1
2351,1
2411,1
2531,1
2543,2
2591,1
2663,2
2687,1
2699,1
2711,2
2753,1
2819,1
2879,1
2903,1
2963,4
3023,1
3191,2
3413,1
3461,1
3491,1
3533,2
3623,1
3671,1
3677,1
3719,3
3761,1
3779,1
3803,5
3833,1
3863,1
3881,1
3923,2
4139,1
4157,1
4283,2
4391,1
4421,1
4463,1
4643,1
4751,2
4871,1
4973,1
5021,1
5039,1
5087,1
5303,2
5351,1
5381,1
5399,1
5441,2
5483,1
5591,1
5651,1
5711,1
5783,1
5801,1
5861,1
5879,1
5903,2
5981,1
5987,1
6011,2
6047,3
6113,2
6131,1
6173,1
6263,1
6359,1
6803,1
6899,1
6959,1
6977,1
7043,2
7283,1
7331,1
7457,1
7499,2
7577,1
7583,3
7589,1
7643,2
7703,1
8081,1
8219,1
8231,1
8423,1
8501,2
8543,1
8753,1
8819,1
8867,1
9431,1
9461,1
9479,1
9521,1
9551,1
9719,1
9887,1
9923,1
10103,2
10151,1
10289,1
10391,1
10463,1
10607,1
10739,1
10853,2
10859,2
11159,1
11279,1
11321,1
11351,2
11393,1
11399,1
11447,1
11483,1
11579,1
11699,1
11783,1
11939,1
12041,1
12071,3
12113,2
12203,2
12239,1
12323,1
12497,2
12503,1
13103,2
13151,1
13241,1
13883,6
13901,1
13913,1
13931,1
14387,2
14543,2
14633,2
14699,1
14723,4
14753,1
14843,3
14891,1
15017,1
15131,1
15263,1
15383,1
15467,1
15581,1
15647,1
15671,1
16139,1
16193,1
16481,1
16691,1
16811,1
16823,1
16937,1
16979,2
17021,1
17117,2
17327,2
17393,1
17483,1
17657,1
17783,1
17987,1
18077,1
18143,1
18311,2
18353,1
18401,1
18521,1
18539,1
18731,1
18899,1
18917,2
19079,1
19121,1
19163,2
19457,1
19841,1
19997,1
20123,1
20183,2
20393,1
20759,1
20879,1
20903,2
20963,1
21023,2
21191,2
21503,1
21521,1
21563,1
21683,2
21737,1
21851,1
22067,2
22073,1
22091,1
22283,1
22571,1
22619,1
22679,3
22871,1
22901,1
22943,1
23081,1
23333,1
23567,1
23981,1
23993,1
24203,2
24527,1
24677,1
24851,1
24923,2
24971,2
25307,1
25643,2
26183,2
26357,1
26459,1
26513,1
26681,1
26717,1
26849,1
26879,1
26921,1
26981,2
27017,1
27281,1
27329,1
27743,6
27779,1
27803,1
27893,1
28283,1
28403,2
28433,1
28493,1
28607,1
28703,1
28751,1
29063,1
29147,1
29207,1
29231,1
29243,2
29423,4
29483,1
29501,2
29633,1
29663,2
29819,1
30011,1
30137,1
30557,1
30713,1
30803,1
30911,1
31139,1
31223,2
31253,2
31271,1
31319,1
31511,1
31643,2
31667,1
31883,1
32363,1
32507,1
32561,1
32573,2
32783,2
32939,2
32993,2
33023,1
33107,1
33191,1
33203,3
33359,1
33599,1
33617,1
33641,1
33851,1
34211,2
34361,1
34367,2
34631,4
34763,1
34961,2
35117,1
35201,1
35291,1
35531,1
35543,1
35747,1
35951,1
35993,1
36011,1
36131,1
36263,1
36479,1
36599,2
36677,1
36683,1
36779,1
36809,1
36833,1
37019,1
37463,1
37607,1
37691,1
37781,1
37811,2
38201,1
38219,1
38303,2
38351,2
38453,1
38699,1
38747,1
38891,1
38933,1
39161,1
39671,2
39827,2
40037,2
40493,1
40577,1
40763,1
41141,1
41621,1
41681,1
41903,1
41957,1
41981,1
41999,1
42023,2
42101,1
42227,1
42359,1
42611,2
42689,1
42737,1
43019,1
43103,1
43133,2
43223,1
43397,1
43451,1
43487,1
43691,1
43913,2
43991,1
44021,1
44087,1
44111,2
44123,2
44129,1
44159,1
44201,1
44273,1
44279,1
44453,1
44543,1
45191,1
45341,1
45779,1
45827,2
45863,1
46601,2
46643,1
46757,1
46853,2
47087,1
47111,1
47777,1
47843,1
47903,1
47939,1
47963,1
47981,1
48491,1
48947,1
48953,2
49031,1
49331,1
49367,1
49823,2
49871,3
50087,1
50111,1
50159,1
50423,1
50591,2
50753,1
50867,1
50993,1
51137,1
51263,3
51503,1
51971,2
52103,3
52673,1
52691,1
52709,1
53003,1
53411,2
53819,1
53861,1
53939,1
54101,1
54347,1
54371,1
54437,1
54539,1
55103,1
55763,1
55823,1
56081,1
56123,2
56501,1
56543,1
56681,1
56783,2
56843,1
56993,2
57131,1
57191,1
57251,1
57287,1
57383,1
57641,1
57773,1
58061,1
58271,1
58391,2
58439,1
58679,1
58733,1
58763,1
58979,1
58991,1
59141,2
59219,1
59243,1
60161,1
60251,1
60773,1
61091,1
61121,1
61253,1
61343,1
61403,1
61583,3
61613,1
61631,1
61961,1
61979,1
62003,1
62081,1
62273,1
62351,2
62423,2
62483,1
62501,1
62603,1
62819,1
63311,1
63353,1
63473,1
63647,1
63743,1
64157,1
64451,1
64553,1
64811,1
65033,1
65099,1
65111,1
65123,2
65141,1
65183,3
65537,1
65543,3
65657,1
65831,1
65867,1
65957,1
65963,2
66047,1
66161,1
66191,1
66359,1
66383,3
66653,1
66791,1
67103,1
67181,1
67211,2
67247,2
67271,1
67391,2
67493,1
67547,1
67709,1
67751,1
67961,1
68171,2
68219,1
68507,1
68699,1
68711,2
68879,1
68927,1
69197,1
69221,1
69239,3
69473,1
69767,1
69821,1
69899,1
70229,1
70241,1
70379,1
70823,1
70901,2
70913,1
71147,1
71171,1
71471,1
71633,1
71663,1
71777,1
71837,1
71963,1
71999,1
72167,1
72251,1
72341,1
72431,1
72497,1
72707,1
72911,1
73037,1
73433,2
73571,1
73589,1
73643,1
73943,2
74561,1
74861,1
74891,1
74903,1
75437,1
75539,1
75689,1
75773,1
75833,1
76031,1
76379,1
76679,1
76733,1
76871,2
76883,1
77471,1
77513,1
77849,1
77951,1
78311,1
78347,1
78467,1
78713,1
78797,1
78977,1
79193,1
79319,2
79349,1
79397,1
79631,2
79691,1
79907,1
79967,1
80021,1
80051,2
80111,1
80309,1
80681,1
80777,1
80963,1
81071,1
81083,1
81131,1
81353,1
81401,1
81671,1
81761,1
82193,1
82493,1
82781,1
82787,1
82847,1
83339,1
83399,1
83561,1
83891,1
83939,1
84053,2
84239,1
84263,1
84431,1
84443,2
85199,2
85451,1
85523,1
85577,1
85667,1
85703,1
85847,1
85991,1
86111,1
86117,1
86183,1
86243,2
86423,1
86531,1
86771,1
86951,1
86969,1
87041,1
87071,1
87359,1
87629,1
87803,2
87917,1
87959,1
88019,1
88169,1
88223,1
88301,1
88379,1
88463,2
88523,1
88883,1
89213,1
89477,1
89963,1
90359,1
90659,1
90887,1
90977,2
91079,1
91331,1
91463,1
91571,1
91631,1
91703,1
91997,1
92459,1
92567,1
92693,1
92861,1
92987,1
93179,2
93491,1
93557,1
93581,1
93683,2
93701,1
93761,1
93827,1
94049,1
94151,1
94421,1
94583,1
94961,1
95213,2
95531,1
95783,1
95801,1
96953,1
96959,1
97001,1
97259,1
97523,1
97871,1
97883,2
97943,1
98081,3
98711,1
98837,1
99173,1
99251,1
99497,1
99551,1
99563,1
99719,3
99881,1
100049,1
100151,1
100673,1
100823,1
101141,1
101159,1
101483,1
101771,1
101939,1
101963,1
102161,1
102251,1
102503,1
102983,1
103349,1
103643,1
103919,2
104033,1
104183,3
105323,1
106031,1
106349,1
106721,1
107183,1
107699,1
108179,1
108587,1
110051,1
110183,1
110339,1
110711,1
110921,1
111431,1
111623,1
111767,1
112139,1
112223,2
112241,1
112571,1
112979,1
113051,1
113063,1
113177,1
113189,1
113723,1
113903,1
113963,2
114089,1
114479,1
114713,1
114797,1
114941,1
115019,1
115259,1
115523,1
115769,1
116099,1
116447,1
116579,1
116927,1
117071,1
117443,1
117503,1
117731,1
117779,1
117959,1
119321,2
119831,1
120299,1
120539,1
121001,1
121349,1
121523,1
122663,1
123143,2
123203,1
123239,1
123401,1
123653,1
123677,1
124139,1
124601,1
124679,2
124979,1
125183,2
125669,1
125921,1
126143,1
126341,1
126683,1
126851,1
126923,2
127271,1
128201,1
128291,1
128321,1
128819,1
128861,1
128879,1
129083,1
129959,1
130043,1
130121,1
130259,1
130343,3
130619,1
131063,1
131381,1
131639,1
131711,1
131891,1
132071,1
132347,1
132689,1
133283,1
133559,1
133733,1
134177,1
134339,1
134399,1
134471,3
134867,1
135479,1
135731,1
136013,1
136319,1
136421,1
136991,1
137831,1
138041,1
138323,1
138371,1
138731,1
138923,1
139619,1
140207,1
141551,1
141623,1
141803,1
142319,1
143141,1
143243,1
143651,1
143981,1
144311,1
144341,1
144407,1
144479,1
144659,1
144839,1
145391,1
145709,1
145799,1
145829,1
146051,1
146513,1
146843,1
147293,1
147863,2
148139,1
148229,1
148301,1
148721,1
149099,1
149759,1
151343,1
151523,1
151637,1
151643,1
151901,1
152039,1
153443,1
153719,2
153887,1
154937,1
155003,1
157211,1
157571,1
157931,1
158363,1
158771,1
159617,1
159791,1
159911,1
160019,1
161531,1
162119,2
162143,1
162671,1
162683,1
162779,1
163601,1
163979,1
164363,1
164963,1
165311,1
165551,1
167099,1
167873,1
167879,1
168083,2
168863,2
170141,1
170537,1
171131,1
171383,1
171401,1
171671,1
172199,1
172343,1
173039,1
173291,1
173483,1
174617,1
175811,1
176123,1
176417,1
176903,2
178403,1
178931,1
179903,1
181301,1
181751,1
181931,2
182639,1
183119,1
183527,1
183593,1
183971,1
185699,1
185951,1
187091,1
187379,1
187631,1
190403,2
191579,1
193133,1
193883,1
193979,1
195863,1
196139,3
197651,1
198323,1
198479,1
198971,1
199103,1
