2,0,0,0,0
3,0,0,0,0
5,0,0,0,0
7,1,7,63,1003
11,0,0,0,0
13,0,1,1,1
17,0,0,0,0
19,0,1,2,2
23,0,0,0,0
29,0,0,0,0
31,0,0,1,1
37,1,0,2,2
41,0,0,0,0
43,0,0,0,1
47,0,0,0,0
53,0,0,0,0
59,0,0,0,0
61,0,0,0,0
67,1,0,5,4
71,0,0,0,0
73,0,0,0,1
79,1,0,0,2
83,0,0,0,0
89,0,0,0,0
97,0,0,0,0
101,0,0,0,0
103,0,0,0,0
107,0,0,0,0
109,1,0,1,1
113,0,0,0,0
127,0,0,3,2
131,0,0,0,0
137,0,0,0,0
139,1,1,0,4
149,0,0,0,0
151,1,0,0,1
157,0,1,0,3
163,0,0,0,0
167,0,0,0,0
173,0,0,0,0
179,0,0,0,0
181,1,0,0,0
191,0,0,0,0
193,0,0,1,2
197,0,0,0,0
199,0,0,0,0
211,1,0,1,1
223,0,1,2,1
227,0,0,0,0
229,0,0,0,0
233,0,0,0,0
239,0,0,0,0
241,0,0,0,0
251,0,0,0,0
257,0,0,0,0
263,0,0,0,0
269,0,0,0,0
271,0,1,0,3
277,0,1,1,9
281,0,0,0,0
283,0,0,0,0
293,0,0,0,0
307,0,2,1,5
311,0,0,0,0
313,0,0,0,3
317,0,0,0,0
331,0,0,0,0
337,0,0,0,0
347,0,0,0,0
349,0,0,0,3
353,0,0,0,0
359,0,0,0,0
367,0,1,2,5
373,0,0,0,1
379,0,1,1,2
383,0,0,0,0
389,0,0,0,0
397,0,0,3,3
401,0,0,0,0
409,0,1,1,1
419,0,0,0,0
421,0,0,0,0
431,0,0,0,0
433,0,0,0,1
439,0,1,2,1
443,0,0,0,0
449,0,0,0,0
457,0,0,1,3
461,0,0,0,0
463,0,0,0,1
467,0,0,0,0
479,0,0,0,0
487,0,0,1,3
491,0,0,0,0
499,0,0,1,0
503,0,0,0,0
509,0,0,0,0
521,0,0,0,0
523,0,1,0,1
541,0,0,0,0
547,0,2,3,13
557,0,0,0,0
563,0,0,0,0
569,0,0,0,0
571,0,0,0,0
577,0,0,0,0
587,0,0,0,0
593,0,0,0,0
599,0,0,0,0
601,0,0,0,0
607,0,1,1,2
613,0,0,0,0
617,0,0,0,0
619,0,1,2,4
631,0,0,0,0
641,0,0,0,0
643,0,0,0,2
647,0,0,0,0
653,0,0,0,0
659,0,0,0,0
661,0,0,0,0
673,0,0,0,0
677,0,0,0,0
683,0,0,0,0
691,0,0,0,3
701,0,0,0,0
709,0,0,0,0
719,0,0,0,0
727,0,2,2,8
733,0,1,0,1
739,0,3,0,5
743,0,0,0,0
751,0,1,0,0
757,0,0,0,0
761,0,0,0,0
769,0,2,0,2
773,0,0,0,0
787,0,0,6,6
797,0,0,0,0
809,0,0,0,0
811,0,1,1,1
821,0,0,0,0
823,0,1,0,0
827,0,0,0,0
829,0,0,0,0
839,0,0,0,0
853,0,0,0,1
857,0,0,0,0
859,0,0,0,1
863,0,0,0,0
877,0,0,1,5
881,0,0,0,0
883,0,0,0,1
887,0,0,0,0
907,0,0,1,3
911,0,0,0,0
919,0,2,0,2
929,0,0,0,0
937,0,1,1,2
941,0,0,0,0
947,0,0,0,0
953,0,0,0,0
967,0,0,1,3
971,0,0,0,0
977,0,0,0,0
983,0,0,0,0
991,0,0,1,0
997,0,0,4,5
1009,0,1,0,1
1013,0,0,0,0
1019,0,0,0,0
1021,0,0,0,0
1031,0,0,0,0
1033,0,0,0,0
1039,0,1,0,1
1049,0,0,0,0
1051,0,0,0,0
1061,0,0,0,0
1063,0,0,0,0
1069,0,1,0,1
1087,0,1,2,4
1091,0,0,0,0
1093,0,0,0,1
1097,0,0,0,0
1103,0,0,0,0
1109,0,0,0,0
1117,0,0,0,0
1123,0,0,0,2
1129,0,1,1,4
1151,0,0,0,0
1153,0,0,0,0
1163,0,0,0,0
1171,0,1,0,0
1181,0,0,0,0
1187,0,0,0,0
1193,0,0,0,0
1201,0,1,0,0
1213,0,0,0,0
1217,0,0,0,0
1223,0,0,0,0
1229,0,0,0,0
1231,0,1,2,1
1237,0,0,1,6
1249,0,0,0,0
1259,0,0,0,0
1277,0,0,0,0
1279,0,1,0,3
1283,0,0,0,0
1289,0,0,0,0
1291,0,1,0,0
1297,0,0,0,0
1301,0,0,0,0
1303,0,0,0,0
1307,0,0,0,0
1319,0,0,0,0
1321,0,0,0,0
1327,0,0,3,5
1361,0,0,0,0
1367,0,0,0,0
1373,0,0,0,0
1381,0,1,0,0
1399,0,0,2,1
1409,0,0,0,0
1423,0,0,0,0
1427,0,0,0,0
1429,0,0,1,1
1433,0,0,0,0
1439,0,0,0,0
1447,0,1,0,8
1451,0,0,0,0
1453,0,1,0,0
1459,0,2,0,1
1471,0,1,0,4
1481,0,0,0,0
1483,0,0,0,0
1487,0,0,0,0
1489,0,0,1,0
1493,0,0,0,0
1499,0,0,0,0
1511,0,0,0,0
1523,0,0,0,0
1531,0,2,1,2
1543,0,0,0,0
1549,0,0,0,0
1553,0,0,0,0
1559,0,0,0,0
1567,0,0,3,3
1571,0,0,0,0
1579,0,0,0,0
1583,0,0,0,0
1597,0,0,2,5
1601,0,0,0,0
1607,0,0,0,0
1609,0,0,0,0
1613,0,0,0,0
1619,0,0,0,0
1621,0,0,0,0
1627,0,0,0,0
1637,0,0,0,0
1657,0,0,2,11
1663,0,0,0,1
1667,0,0,0,0
1669,0,0,1,0
1693,0,0,0,0
1697,0,0,0,0
1699,0,0,1,2
1709,0,0,0,0
1721,0,0,0,0
1723,0,0,0,0
1733,0,0,0,0
1741,0,1,0,0
1747,0,0,1,5
1753,0,0,0,1
1759,0,0,1,3
1777,0,0,1,4
1783,0,0,0,2
1787,0,0,0,0
1789,0,0,0,0
1801,0,0,1,0
1811,0,0,0,0
1823,0,0,0,0
1831,0,1,0,1
1847,0,0,0,0
1861,0,0,0,0
1867,0,1,2,9
1871,0,0,0,0
1873,0,0,0,1
1877,0,0,0,0
1879,0,0,0,0
1889,0,0,0,0
1901,0,0,0,0
1907,0,0,0,0
1913,0,0,0,0
1931,0,0,0,0
1933,0,0,0,0
1949,0,0,0,0
1951,0,0,0,0
1973,0,0,0,0
1979,0,0,0,0
1987,0,0,7,11
1993,0,0,0,0
1997,0,0,0,0
1999,0,1,0,0
2003,0,0,0,0
2011,0,1,1,1
2017,0,0,0,3
2027,0,0,0,0
2029,0,0,1,1
2039,0,0,0,0
2053,0,0,2,2
2063,0,0,0,0
2069,0,0,0,0
2081,0,0,0,0
2083,0,0,1,2
2087,0,0,0,0
2089,0,0,0,0
2099,0,0,0,0
2111,0,0,0,0
2113,0,0,4,2
2129,0,0,0,0
2131,0,1,0,1
2137,0,0,0,0
2141,0,0,0,0
2143,0,0,0,0
2153,0,0,0,0
2161,0,0,0,0
2179,0,0,1,1
2203,0,0,0,0
2207,0,0,0,0
2213,0,0,0,0
2221,0,0,0,0
2237,0,0,0,0
2239,0,0,0,2
2243,0,0,0,0
2251,0,0,1,4
2267,0,0,0,0
2269,0,0,0,0
2273,0,0,0,0
2281,0,0,0,0
2287,0,0,2,1
2293,0,0,0,0
2297,0,0,0,0
2309,0,0,0,0
2311,0,0,0,0
2333,0,0,0,0
2339,0,0,0,0
2341,0,0,0,0
2347,0,0,0,0
2351,0,0,0,0
2357,0,0,0,0
2371,0,0,0,0
2377,0,0,0,0
2381,0,0,0,0
2383,0,0,0,3
2389,0,0,2,0
2393,0,0,0,0
2399,0,0,0,0
2411,0,0,0,0
2417,0,0,0,0
2423,0,0,0,0
2437,0,0,0,0
2441,0,0,0,0
2447,0,0,0,0
