167,71,293,137,233,101,197,41,263
281,71,521,251,461,101,311,41,491
347,137,653,251,461,233,443,41,557
359,149,677,251,461,257,467,41,569
419,179,797,281,521,317,557,41,659
449,71,857,419,797,101,479,41,827
491,71,941,461,881,101,521,41,911
509,89,977,461,881,137,557,41,929
701,251,1361,491,941,461,911,41,1151
827,71,1613,797,1553,101,857,41,1583
827,167,1613,701,1361,293,953,41,1487
839,419,1637,461,881,797,1217,41,1259
839,179,1637,701,1361,317,977,41,1499
887,107,1733,821,1601,173,953,41,1667
887,167,1733,761,1481,293,1013,41,1607
977,47,1913,971,1901,53,983,41,1907
1091,251,2141,881,1721,461,1301,41,1931
1097,167,2153,971,1901,293,1223,41,2027
1097,317,2153,821,1601,593,1373,41,1877
1187,137,2333,1091,2141,233,1283,41,2237
1187,347,2333,881,1721,653,1493,41,2027
1217,197,2393,1061,2081,353,1373,41,2237
1217,461,2393,797,1553,881,1637,41,1973
1217,431,2393,827,1613,821,1607,41,2003
1229,251,2417,1019,1997,461,1439,41,2207
1229,509,2417,761,1481,977,1697,41,1949
1229,431,2417,839,1637,821,1619,41,2027
1259,71,2477,1229,2417,101,1289,41,2447
1259,419,2477,881,1721,797,1637,41,2099
1499,449,2957,1091,2141,857,1907,41,2549
1811,761,3581,1091,2141,1481,2531,41,2861
2027,971,4013,1097,2153,1901,2957,41,3083
2141,281,4241,1901,3761,521,2381,41,4001
2207,797,4373,1451,2861,1553,2963,41,3617
2339,281,4637,2099,4157,521,2579,41,4397
2381,281,4721,2141,4241,521,2621,41,4481
2417,317,4793,2141,4241,593,2693,41,4517
2459,401,4877,2099,4157,761,2819,41,4517
2657,797,5273,1901,3761,1553,3413,41,4517
2687,701,5333,2027,4013,1361,3347,41,4673
2879,461,5717,2459,4877,881,3299,41,5297
2879,821,5717,2099,4157,1601,3659,41,4937
2927,281,5813,2687,5333,521,3167,41,5573
2927,881,5813,2087,4133,1721,3767,41,4973
2969,281,5897,2729,5417,521,3209,41,5657
3257,1367,6473,1931,3821,2693,4583,41,5147
3371,881,6701,2531,5021,1721,4211,41,5861
3389,419,6737,3011,5981,797,3767,41,6359
3527,1187,7013,2381,4721,2333,4673,41,5867
3617,971,7193,2687,5333,1901,4547,41,6263
3761,1871,7481,1931,3821,3701,5591,41,5651
3917,1931,7793,2027,4013,3821,5807,41,5903
3929,1259,7817,2711,5381,2477,5147,41,6599
3947,1061,7853,2927,5813,2081,4967,41,6833
3989,1931,7937,2099,4157,3821,5879,41,6047
3989,449,7937,3581,7121,857,4397,41,7529
3989,1019,7937,3011,5981,1997,4967,41,6959
3989,1061,7937,2969,5897,2081,5009,41,6917
4157,827,8273,3371,6701,1613,4943,41,7487
4157,1187,8273,3011,5981,2333,5303,41,7127
4289,569,8537,3761,7481,1097,4817,41,8009
4397,167,8753,4271,8501,293,4523,41,8627
