1951,1381,2749,1723,2293,24776,-4750,-1330,-10564,-2356,-5776
3191,911,6269,2393,4673,31654,-5852,-2546,-10070,-4940,-8246
2803,1549,5197,1663,2917,2508,456,798,684,-114,-456
3221,1511,5843,2309,4019,2394,-152,418,-494,-380,-950
3253,1429,5647,2683,4507,20292,-3990,-2394,-6840,-2736,-4332
3347,953,6311,2777,5171,18582,-3306,-570,-6726,-2622,-5358
3373,1093,6337,2689,4969,2394,152,-418,494,380,950
4127,1277,7433,3671,6521,5814,874,-152,1786,988,2014
4523,2243,6917,4409,6689,14326,-2546,-836,-4370,-2432,-4142
4583,593,9029,4127,8117,4788,456,-684,1596,456,1596
4783,2389,8317,3643,6037,32946,-5928,-2052,-10374,-5358,-9234
5107,3967,6703,4651,5791,14668,-2812,38,-8968,494,-2356
5197,1663,9871,4057,7591,3420,0,-1140,1140,0,1140
5197,2803,8731,4057,6451,8778,1824,1710,2394,1368,1482
6011,653,11939,5441,10799,8740,-1748,-836,-3572,-836,-1748
5113,2719,9787,2833,5227,8360,1976,1862,4256,-190,-76
6367,1237,12637,5227,10357,4560,-1140,-2280,0,-1140,0
6379,2389,10597,6151,10141,10488,1596,0,2280,2508,4104
6701,2711,13313,4079,8069,24776,4750,1330,10564,2356,5776
7019,6221,8387,6449,7247,34542,-5054,1558,-12122,-4598,-11210
6653,1523,13037,5399,10529,18582,3306,570,6726,2622,5358
6379,2389,12421,4327,8317,5472,0,0,1824,-1824,-1824
6551,3359,10313,5981,9173,10146,-1368,-570,-5358,1824,1026
7013,3023,11117,6899,10889,3572,-494,-494,-1520,532,532
7489,5209,11251,6007,8287,4788,-798,-798,0,-1596,-1596
7069,3079,11287,6841,10831,12312,-1558,1292,-5320,-646,-3496
7417,4567,10723,6961,9811,5928,-1330,-2584,-760,-646,608
7537,1153,15061,6397,12781,11172,836,-1558,1748,2318,4712
7507,3517,12637,6367,10357,3572,494,494,1520,-532,-532
7529,2399,13799,6389,11519,11172,-1938,-2622,-4104,912,1596
7643,3083,13799,6047,10607,2052,114,684,0,-342,-912
7649,2861,15287,4799,9587,8208,-1824,-3192,0,-2280,-912
7687,3697,12703,6661,10651,5130,-1026,-1026,-1026,-1026,-1026
7759,1489,15511,6277,12547,8740,1748,836,3572,836,1748
7919,3929,15671,4157,8147,10146,1368,570,5358,-1824,-1026
8011,1171,15991,6871,13711,15884,-3382,-2242,-6688,-1216,-2356
8069,4649,11717,7841,11261,3192,-798,-1254,-684,-456,0
8123,4019,16217,4133,8237,12350,2926,2356,6346,76,646
8123,4133,13367,6869,10859,7030,-38,-2318,2014,190,2470
8161,6451,11353,6679,8389,4674,0,1482,-1710,228,-1254
8161,4969,13063,6451,9643,2812,38,836,-304,-418,-1216
8233,3559,15187,5953,10627,26600,-4294,-988,-5776,-6118,-9424
8287,6007,11251,7603,9883,4788,798,798,0,1596,1596
8297,4877,13883,6131,9551,6042,228,228,2166,-1710,-1710
8329,919,16651,7417,14827,5700,570,-570,1140,1140,2280
8387,4283,16481,4397,8501,14706,1368,-1938,8094,-2052,1254
8447,2861,15173,7307,12893,6726,798,0,-114,2508,3306
8467,487,16561,8353,16333,5814,456,-684,570,1482,2622
8521,3163,14449,7951,13309,34124,-6118,-2926,-8968,-6460,-9652
8537,4547,15263,5801,9791,2356,304,988,76,-152,-836
8563,6397,11299,7993,10159,3914,494,1748,-418,152,-1102
8609,2339,16361,7127,13397,9804,1102,-1178,3724,760,3040
8609,3137,16361,6329,11801,3192,0,798,0,-798,-1596
8627,1787,16607,7487,14327,12046,-2660,-2660,-3914,-1406,-1406
8681,2411,15749,7883,14153,19380,-4218,-2508,-9348,-798,-2508
8713,4723,13729,7687,11677,5130,1026,1026,1026,1026,1026
8713,4723,15667,5749,9739,4408,1064,1862,380,950,152
8737,3037,16831,6343,12043,21242,-3952,-4294,-1786,-5776,-5434
8747,7151,11483,7607,9203,5928,1330,2584,760,646,-608
8867,6473,11831,8297,10691,1748,304,76,532,304,532
8867,5903,12401,8297,11261,1710,0,-570,570,0,570
9043,3457,16339,7333,12919,31654,5852,2546,10070,4940,8246
9043,1747,18049,7333,14629,5130,0,-1710,1710,0,1710
9227,2957,17891,6833,13103,5548,1216,1786,1900,-38,-608
9461,5471,14249,8663,12653,6118,418,2014,-2090,1330,-266
9371,821,18719,8573,17123,22800,2128,-3002,6232,3154,8284
9467,5021,17903,5477,9923,9120,1824,1938,4104,-570,-684
9473,6053,15287,7079,10499,4560,760,1330,-380,1330,760
9479,3209,18257,6971,13241,5928,798,798,2508,-912,-912
9769,4297,19231,5779,11251,11172,-2508,-2280,-4332,-912,-1140
9769,1789,19231,8287,16267,10032,0,-2508,0,2508,5016
9839,3797,17021,8699,14741,7106,1102,760,190,2356,2698
9901,4201,18793,6709,12409,5776,1292,1064,2432,380,608
10177,2311,19753,8467,16333,6840,1710,1824,3192,114,0
10247,2837,20051,7853,15263,13908,-2280,-1710,-912,-4218,-4788
10259,3989,17327,9461,15731,7410,1216,2242,-722,2128,1102
10289,7211,15647,8009,11087,8892,2166,3078,2280,1140,228
10337,2927,19571,8513,15923,8436,1710,1140,2964,1026,1596
10399,3217,20431,7549,14731,1748,152,380,380,-304,-532
10453,2473,20599,8287,16267,2736,684,684,1368,0,0
10531,4831,21019,5743,11443,6156,1064,-190,3116,266,1520
10531,1753,21019,8821,17599,12312,0,-3078,0,3078,6156
10567,6121,17863,7717,12163,6840,798,1824,-1368,1938,912
10607,4451,17333,10037,16193,9082,76,2698,-3686,1216,-1406
10711,4441,18691,9001,15271,12274,-3040,-3040,-6118,38,38
10739,3329,21341,7547,14957,9690,1368,2508,2622,-1026,-2166
10957,4231,21673,6967,13693,7980,-1824,-3762,-456,-1254,684
10973,5273,18269,9377,15077,10602,684,-1938,2622,1368,3990
10979,9041,14057,9839,11777,13452,1140,5244,-2964,1140,-2964
10979,2999,20897,9041,17021,8436,1140,-798,3876,342,2280
11113,1879,21487,9973,19207,15162,1634,-1330,3230,3002,5966
11117,1427,21491,10433,20123,8094,-1862,-3572,-950,-1064,646
11117,3023,21491,8837,16931,6384,0,1596,0,-1596,-3192
11393,3413,22679,8087,16067,5890,1216,1102,2926,-380,-266
11399,2621,21317,10259,19037,10602,1140,-1368,3990,798,3306
11743,4903,21433,8893,15733,1824,456,456,912,0,0
11887,3907,23173,8581,16561,2470,494,494,494,494,494
11897,7793,19991,7907,12011,5472,1330,1672,2128,190,-152
11969,3191,21317,11399,20177,3420,570,570,0,1140,1140
11969,3989,22229,9689,17669,4788,570,1368,912,-570,-1368
11981,4001,22013,9929,17909,14136,-2850,-7068,0,-1482,2736
12041,10331,15233,10559,12269,10146,798,3078,-3306,2622,342
12073,4663,20509,11047,18457,14174,-2698,-2128,-3154,-2812,-3382
12073,5233,20509,10477,17317,2280,0,570,0,-570,-1140
12163,193,24247,12049,24019,7676,-1558,-988,-2812,-874,-1444
12197,8663,16871,11057,14591,9804,1938,4674,-456,1596,-1140
12241,3463,24439,8821,17599,6840,1710,1710,3420,0,0
12251,5981,21599,9173,15443,9424,1102,3610,532,-836,-3344
12251,5981,21713,9059,15329,342,0,0,114,-114,-114
12263,8273,20129,8387,12377,10640,190,3040,-380,-2090,-4940
12277,6577,23563,6691,12391,6764,380,-1216,3572,-1216,380
12289,3511,23917,9439,18217,4978,-190,-1786,1406,-190,1406
12433,9127,17449,10723,14029,19570,3686,1976,5966,3116,4826
12433,5023,24859,7417,14827,15618,0,-4104,7410,-3306,798
12437,8447,19391,9473,13463,12426,456,4446,-2622,-456,-4446
12479,5297,22511,9629,16811,3648,228,-684,912,456,1368
12503,4523,23447,9539,17519,5586,760,-380,2014,646,1786
12527,4547,20963,12071,20051,13832,2128,1330,532,4522,5320
12541,4561,23599,9463,17443,380,38,38,152,-76,-76
12541,5701,23029,8893,15733,3192,798,798,1596,0,0
12647,6833,23021,8087,13901,6992,760,2926,-152,-494,-2660
12653,5927,24509,7523,14249,10488,684,1938,2280,-2166,-3420
12689,7331,18617,12119,17477,7410,-1634,-3002,-1406,-494,874
12689,4481,21467,12119,20327,8550,0,-2850,2850,0,2850
12721,7591,22639,7933,13063,11856,2432,380,6992,-76,1976
12757,6373,24841,7057,13441,9500,494,-1900,4712,-1330,1064
12781,10273,17569,10501,13009,10374,1482,2964,-1482,2964,1482
12781,7993,22129,8221,13009,7410,1482,684,3078,684,1482
12791,4013,24419,9941,18719,11970,2052,684,3078,2394,3762
12799,7669,21577,9151,14281,3876,152,836,-1444,1064,380
12889,4567,25771,8329,16651,4560,456,-456,912,912,1824
12899,4919,25097,8681,16661,12274,1786,3040,3610,-1292,-2546
12941,7013,22859,8951,14879,9348,1824,3990,1368,114,-2052
12979,4999,22441,11497,19477,8094,1862,3572,950,1064,-646
13003,7873,19273,11863,16993,7752,570,-1254,1824,1140,2964
13033,10753,15427,12919,15199,6840,836,2090,-1444,1862,608
13127,9137,18143,12101,16091,15390,228,4218,-6954,3420,-570
13241,5261,24071,10391,18371,5130,342,342,-1026,1710,1710
13249,1279,25561,12907,24877,14250,722,-3268,4598,836,4826
13417,5437,23563,11251,19231,9804,2204,3914,1976,722,-988
13487,4253,26711,9497,18731,10488,798,-228,5244,-2622,-1596
13577,11867,16883,11981,13691,9804,1140,3420,-2508,2508,228
13597,8011,20323,12457,18043,9462,798,342,-1254,3306,3762
13633,5653,23893,11353,19333,10716,2280,2394,2736,1710,1596
13669,5689,25639,9679,17659,8322,1596,456,5130,-798,342
13679,9689,21089,10259,14249,7866,1482,1026,4218,-798,-342
13721,6653,27059,7451,14519,7904,1444,76,3496,760,2128
13721,1181,27059,12923,25463,7676,1558,988,2812,874,1444
13751,7481,24809,8963,15233,12274,3040,3040,6118,-38,-38
13759,9769,19231,12277,16267,12996,342,4332,-4332,1026,-2964
13759,5779,24247,11251,19231,1368,342,342,684,0,0
13759,5779,27211,8287,16267,3648,38,-874,152,836,1748
13859,2801,27197,11579,22637,11514,190,-2888,1558,1900,4978
14057,4481,24203,13487,23063,4902,-570,684,-2394,0,-1254
14149,2179,27259,13009,24979,10374,-912,-1824,-2850,1938,2850
14173,11779,17707,13033,15427,4788,1140,1026,2280,114,228
14177,6197,22613,13721,21701,7410,418,418,-1634,2470,2470
