73,37,139,43,79,67,103,7,109
109,37,211,79,151,67,139,7,181
157,37,283,151,271,43,163,31,277
307,37,607,277,547,67,337,7,577
2083,37,4159,2053,4099,67,2113,7,4129
3079,37,6151,3049,6091,67,3109,7,6121
5449,37,10891,5419,10831,67,5479,7,10861
7963,37,15919,7933,15859,67,7993,7,15889
9907,37,19801,9883,19753,61,9931,13,19777
11527,37,23041,11503,22993,61,11551,13,23017
13003,37,25999,12973,25939,67,13033,7,25969
18517,37,37021,18493,36973,61,18541,13,36997
38083,37,76159,38053,76099,67,38113,7,76129
66373,37,132739,66343,132679,67,66403,7,132709
74323,37,148639,74293,148579,67,74353,7,148609
81307,37,162601,81283,162553,61,81331,13,162577
