37,2369
67,8
73,2
97,16
109,10
139,5
157,17
181,8
193,8
223,7
229,2
241,5
277,9
307,8
313,1
349,15
373,4
397,9
409,7
421,1
433,5
457,23
487,12
523,2
577,18
619,2
643,5
661,7
709,12
733,3
757,9
823,1
829,9
853,10
877,23
907,15
919,14
937,12
1009,2
1021,1
1033,4
1063,5
1069,2
1087,23
1093,1
1117,10
1129,12
1153,2
1201,2
1213,10
1237,6
1249,5
1279,2
1297,26
1327,14
1381,8
1429,3
1447,13
1483,1
1543,5
1549,7
1579,7
1609,6
1621,3
1627,5
1669,20
1747,13
1753,12
1777,30
1783,3
1789,4
1801,15
1867,7
1873,3
2029,7
2083,8
2089,4
2137,23
2221,12
2239,5
2251,1
2269,2
2293,3
2347,40
2383,3
2389,10
2437,6
2473,6
2503,7
2521,2
2557,42
2617,23
2659,8
2671,2
2713,1
2719,1
2797,11
2803,6
2857,13
2887,9
2953,3
3037,8
3049,5
3061,6
3079,5
3121,8
3169,5
3181,6
3187,25
3217,11
3229,13
3253,1
3259,6
3301,8
3307,10
3373,5
3433,4
3457,13
3469,12
3499,4
3517,29
3529,4
3541,3
3547,11
3583,4
3607,29
3637,10
3673,2
3697,7
3709,4
3727,14
3769,1
3793,4
3823,1
3847,2
3853,6
3877,6
3889,3
4021,2
4027,26
4099,5
4129,20
4153,3
4159,1
4177,8
4231,1
4243,1
4339,4
4357,5
4363,4
4441,5
4483,11
4507,1
4519,5
4549,3
4561,1
4597,12
4639,5
4651,1
4657,84
4663,1
4729,14
4759,1
4789,2
4801,1
4813,1
4861,1
4903,7
4909,14
4933,2
4969,14
4993,6
4999,2
5023,2
5077,16
5107,12
5179,8
5197,27
5233,5
5281,6
5323,1
5347,9
5413,13
5419,1
5431,1
5437,9
5449,6
5503,1
5557,11
5569,6
5641,2
5647,30
5659,1
5683,5
5701,2
5737,19
5779,2
5821,1
5827,10
5839,2
5857,15
5869,7
5953,1
6037,17
6043,19
6067,11
6073,2
6121,4
6151,1
6163,6
6199,1
6229,7
6247,9
6271,1
6277,11
6301,5
6337,41
6367,14
6373,1
6379,11
6397,16
6421,13
6469,1
6481,6
6553,2
6577,10
6607,6
6619,3
6673,7
6679,1
6691,2
6709,9
6733,1
6829,4
6883,10
6907,1
6949,1
6961,3
6997,14
7057,12
7069,1
7129,7
7159,4
7177,29
7213,4
7219,13
7237,19
7243,3
7297,16
7309,2
7333,8
7351,1
7369,2
7417,24
7477,1
7489,1
7549,8
7639,12
7669,7
7687,1
7699,3
7717,6
7741,4
7753,1
7789,10
7867,1
7873,1
7879,1
7927,7
7933,1
7963,5
7993,1
8017,26
8053,4
8059,1
8089,3
8161,6
8191,3
8209,4
8221,11
8263,1
8269,3
8317,8
8329,3
8389,3
8443,1
8539,6
8623,3
8629,1
8641,4
8647,16
8677,9
8689,14
8707,6
8713,2
8719,5
8803,8
8839,1
8887,8
8893,1
8929,10
9001,5
9007,11
9013,7
9043,5
9049,5
9067,25
9103,2
9109,7
9127,12
9133,1
9157,12
9187,2
9241,5
9277,84
9337,4
9343,1
9349,5
9397,12
9421,11
9511,1
9631,1
9643,4
9679,1
9733,1
9739,18
9769,9
9781,8
9817,4
9829,2
9901,6
9907,22
9949,19
9973,1
10009,2
10039,1
10069,4
10093,10
10099,7
10177,13
10273,3
10303,1
10321,6
10357,18
10429,5
10459,2
10477,1
10567,1
10597,12
10639,2
10657,17
10687,1
10729,1
10753,1
