7,3
13,21
19,7
43,31
67,8
73,21
79,3
97,1
103,1
127,2
139,1
157,1
163,1
181,2
199,1
211,2
241,2
277,1
307,2
337,2
349,1
367,1
379,1
409,1
439,1
463,1
487,1
541,1
571,1
601,2
631,1
661,1
709,1
733,1
757,1
859,2
883,2
907,3
937,1
967,1
1033,1
1063,1
1093,1
1399,1
1423,1
1447,1
1663,1
1693,1
1699,1
1723,2
1747,1
1801,1
1831,1
1861,1
2053,1
2083,1
2113,1
3313,1
3343,1
3373,1
8839,1
8863,1
8887,1
10273,1
10303,1
10333,1
13033,1
13063,1
13093,1
13873,1
13903,1
13933,1
15061,1
15091,1
15121,1
17659,1
17683,1
17707,1
20533,1
20563,1
20593,1
24847,1
24877,1
24907,1
26053,1
26083,1
26113,1
27733,1
27763,1
27793,1
28627,1
28657,1
28687,1
30109,1
30139,1
30169,1
35221,1
35251,1
35281,1
35569,1
35593,1
35617,1
36313,1
36343,1
36373,1
37057,1
37087,1
37117,1
38677,1
38713,1
38749,1
40129,1
40153,1
40177,1
49681,1
49711,1
49741,1
57241,1
57271,1
57301,1
68683,1
68713,1
68743,1
70321,1
70351,1
70381,1
70429,1
70459,1
70489,1
71119,1
71143,1
71167,1
72613,1
72643,1
72673,1
74101,1
74131,1
74161,1
74323,1
74353,1
74383,1
74887,1
74923,1
74959,1
77347,1
77383,1
77419,1
77713,1
77743,1
77773,1
80239,1
80263,1
80287,1
86293,1
86323,1
86353,1
89959,1
89983,1
90007,1
137353,1
137383,1
137413,1
140629,1
140659,1
140689,1
148633,1
148663,1
148693,1
149767,1
149803,1
149839,1
155413,1
155443,1
155473,1
172573,1
172603,1
172633,1
179899,1
179923,1
179947,1
