59,17,113,47,89
71,41,113,59,89
89,29,167,71,131
103,43,199,67,127
109,37,211,79,151
127,43,241,97,181
127,157,181,43,241
149,59,281,107,197
149,191,197,59,281
157,37,283,151,271
157,163,271,37,283
167,53,311,137,251
167,71,293,137,233
173,89,317,113,197
179,89,347,101,191
179,257,191,89,347
191,71,353,149,269
191,233,269,71,353
193,229,277,73,349
211,43,409,181,349
241,61,463,199,379
241,73,439,211,379
241,283,379,61,463
241,109,463,151,283
251,71,443,239,419
257,71,503,197,383
257,317,383,71,503
263,137,419,233,359
263,173,359,257,347
263,269,347,173,359
269,59,491,257,467
269,347,311,149,467
269,311,347,149,431
271,103,499,211,379
271,331,379,103,499
281,71,503,269,479
281,83,509,251,449
283,109,547,193,367
293,167,479,233,359
293,353,359,167,479
307,37,607,277,547
311,53,617,263,521
311,101,593,239,449
311,191,509,233,353
311,389,353,191,509
337,43,661,307,601
337,73,631,307,571
337,97,607,307,547
347,137,593,311,521
347,131,683,227,443
347,443,461,137,653
347,383,431,227,503
349,421,547,79,691
353,53,659,347,647
353,443,467,149,647
353,443,389,227,569
359,59,701,317,617
359,401,617,59,701
367,73,691,337,631
367,157,631,313,523
367,421,523,157,631
373,13,739,367,727
373,379,727,13,739
379,97,691,349,631
379,127,661,349,601
379,409,601,127,661
379,181,607,349,547
379,409,547,181,607
389,59,761,347,677
389,521,509,137,773
389,269,587,311,431
397,163,691,337,571
397,457,571,163,691
409,241,607,379,547
409,439,547,241,607
419,557,521,179,797
431,53,857,383,761
443,293,719,317,467
443,467,569,293,617
449,197,761,389,641
461,401,563,419,479
461,503,479,401,563
463,43,907,439,859
463,487,859,43,907
463,157,919,313,619
463,613,619,157,919
467,47,911,443,863
467,173,881,347,641
479,17,953,467,929
479,101,887,449,827
479,389,647,401,491
487,577,643,241,823
491,41,953,479,929
491,281,809,383,593
491,599,593,281,809
499,379,661,457,577
509,89,977,461,881
509,197,881,449,761
509,257,821,449,701
509,569,701,257,821
521,71,1013,479,929
521,101,1019,443,863
521,401,683,479,599
521,563,599,401,683
523,193,937,439,769
523,223,1039,307,607
523,313,919,337,547
541,673,619,331,883
547,727,673,241,1033
557,137,1013,521,941
557,761,683,227,1091
563,23,1109,557,1097
563,113,1097,479,929
587,263,941,557,881
593,89,1181,509,1013
593,173,1097,509,929
599,47,1193,557,1109
599,89,1187,521,1031
599,179,1097,521,941
599,269,971,557,887
601,109,1123,571,1063
601,181,1051,571,991
601,211,1129,463,853
613,103,1129,607,1117
617,41,1223,587,1163
617,131,1229,491,977
619,109,1171,577,1087
631,211,1063,619,1039
631,829,853,211,1249
641,101,1259,563,1103
641,131,1193,599,1109
643,193,1123,613,1063
647,11,1289,641,1277
647,107,1193,641,1181
647,653,1181,107,1193
653,23,1289,647,1277
653,659,1277,23,1289
659,59,1301,617,1217
659,389,971,617,887
661,109,1303,571,1123
673,283,1117,619,1009
673,883,907,229,1327
673,883,859,277,1279
677,467,911,653,863
677,701,863,467,911
683,173,1283,593,1103
683,179,1277,593,1097
683,263,1193,593,1013
683,773,797,479,977
691,331,1069,673,1033
701,911,953,239,1373
701,521,1019,563,743
709,349,1087,691,1051
719,131,1427,599,1187
719,971,929,257,1433
719,599,881,677,797
727,127,1423,631,1231
727,157,1381,643,1213
733,13,1459,727,1447
733,43,1447,709,1399
733,757,1399,43,1447
739,19,1471,727,1447
739,991,877,349,1381
739,571,937,709,877
739,769,877,571,937
743,113,1439,677,1307
751,271,1291,691,1171
751,859,1063,331,1279
751,883,1039,331,1303
757,577,967,727,907
757,787,907,577,967
757,661,883,727,823
761,89,1493,701,1373
769,829,877,601,997
773,137,1499,683,1319
773,227,1409,683,1229
773,269,1367,683,1187
773,359,1277,683,1097
797,167,1571,653,1283
809,59,1607,761,1511
809,179,1451,797,1427
811,193,1609,631,1249
811,421,1381,631,1021
811,991,1021,421,1381
811,571,1249,613,853
811,1009,853,571,1249
821,89,1613,761,1493
821,131,1571,761,1451
827,71,1613,797,1553
827,101,1583,797,1523
827,227,1481,773,1373
827,281,1523,677,1223
829,367,1381,739,1201
829,541,1327,619,907
839,269,1451,797,1367
839,359,1361,797,1277
839,977,1091,449,1367
839,659,1061,797,977
839,881,977,659,1061
853,109,1627,823,1567
853,127,1609,823,1549
853,739,997,823,937
853,883,937,739,997
857,347,1451,773,1283
863,173,1619,797,1487
863,233,1613,743,1373
877,373,1471,787,1291
881,251,1571,821,1451
883,43,1747,859,1699
911,251,1709,773,1433
911,521,1373,839,1229
911,983,1229,521,1373
919,1087,1231,439,1567
929,599,1301,887,1217
937,43,1861,907,1801
937,127,1801,883,1693
937,181,1723,907,1663
937,853,1051,907,991
967,181,1783,937,1723
967,211,1753,937,1693
967,241,1723,937,1663
967,307,1657,937,1597
967,337,1627,937,1567
971,443,1559,911,1439
971,461,1523,929,1439
971,1181,1289,443,1709
971,719,1433,761,1013
977,47,1913,971,1901
977,467,1523,941,1451
983,53,1949,947,1877
997,367,1801,823,1453
997,1171,1453,367,1801
997,1303,1321,367,1933
