2,0,0,0,0
3,0,0,0,0
5,0,11,122,1432
7,3,22,171,2567
11,0,20,160,2207
13,0,22,168,2311
17,0,13,158,2277
19,0,18,171,2108
23,0,17,162,2211
29,0,0,0,0
31,0,8,137,1963
37,2,6,126,1968
41,0,21,132,1719
43,2,26,111,1970
47,0,19,149,1952
53,0,12,143,1868
59,0,20,150,1940
61,0,7,125,1715
67,3,15,140,1964
71,0,22,151,1939
73,1,20,90,1843
79,3,6,101,1756
83,0,10,140,1749
89,0,13,123,1859
97,0,13,110,1728
101,0,29,137,1920
103,2,14,104,1815
107,0,8,131,1693
109,2,11,119,1723
113,0,9,165,1618
127,1,15,146,1822
131,0,16,153,1654
137,0,32,226,1965
139,3,11,117,1593
149,0,13,106,1944
151,1,16,148,1833
157,0,17,124,1955
163,1,8,116,1718
167,0,15,160,1687
173,0,20,165,1996
179,0,21,157,1836
181,1,14,131,1887
191,0,15,133,1814
193,0,10,128,2009
197,0,12,173,1911
199,1,19,123,1828
211,1,28,139,1863
223,0,15,123,1762
227,0,22,124,1826
229,0,6,130,1778
233,0,15,136,1827
239,0,14,111,1755
241,0,22,149,1613
251,0,20,153,1953
257,0,37,158,1873
263,0,25,123,1847
269,0,26,144,1602
271,0,13,139,1769
277,0,19,116,1838
281,0,22,126,1897
283,0,12,123,1798
293,0,14,153,1997
307,0,25,151,1935
311,0,30,162,1806
313,0,16,134,1562
317,0,19,160,1865
331,0,22,124,1741
337,0,25,164,1884
347,0,26,196,1873
349,0,13,134,1798
353,0,27,160,1943
359,0,19,165,1661
367,0,23,135,1727
373,0,14,124,1817
379,0,23,165,1828
383,0,15,172,1690
389,0,36,141,1873
397,0,10,123,1735
401,0,12,157,1771
409,0,22,121,1823
419,0,18,165,1630
421,0,20,168,1813
431,0,20,147,1967
433,0,14,126,1715
439,0,19,175,1796
443,0,42,168,1763
449,0,18,199,1877
457,0,11,158,1620
461,0,24,134,1980
463,0,28,128,2011
467,0,35,137,2050
479,0,29,155,1936
487,0,16,118,1806
491,0,28,149,1926
499,0,7,116,1796
503,0,13,186,1803
509,0,24,197,1765
521,0,31,157,1805
523,0,16,191,2080
541,0,11,140,1751
547,0,28,210,1973
557,0,35,198,1900
563,0,16,163,1984
569,0,13,119,1782
571,0,11,131,1841
577,0,20,158,1857
587,0,13,153,1840
593,0,25,195,1994
599,0,38,201,1879
601,0,17,143,1993
607,0,23,151,1779
613,0,18,116,1728
617,0,18,149,1896
619,0,29,121,1778
631,0,32,170,1692
641,0,28,156,1815
643,0,28,143,1628
647,0,19,138,1774
653,0,16,124,1810
659,0,22,152,1844
661,0,20,139,1764
673,0,24,151,1885
677,0,38,146,1946
683,0,35,198,1965
691,0,14,141,1612
701,0,25,190,1807
709,0,14,114,1649
719,0,22,124,1714
727,0,24,170,1900
733,0,15,160,1724
739,0,19,155,1691
743,0,19,167,1842
751,0,20,149,1702
757,0,11,142,1558
761,0,30,185,1928
769,0,14,153,1852
773,0,25,166,1915
787,0,17,203,1945
797,0,26,181,2000
809,0,30,220,1979
811,0,18,178,1928
821,0,15,153,1847
823,0,21,177,1864
827,0,13,180,1800
829,0,23,154,1940
839,0,29,157,2019
853,0,30,172,1632
857,0,12,184,2021
859,0,14,188,1860
863,0,28,227,1977
877,0,15,148,1890
881,0,25,177,1873
883,0,35,139,2040
887,0,33,183,2014
907,0,30,145,1982
911,0,20,172,1960
919,0,15,136,1659
929,0,28,156,1795
937,0,29,160,1954
941,0,26,187,1811
947,0,9,185,1984
953,0,15,173,1890
967,0,21,140,1800
971,0,27,187,1733
977,0,26,235,1897
983,0,16,196,1812
991,0,19,140,1680
997,0,14,160,1747
1009,0,12,143,1779
1013,0,28,225,1957
1019,0,36,223,2061
1021,0,17,145,1821
1031,0,15,216,1850
1033,0,20,162,1807
1039,0,19,206,2033
1049,0,18,131,1797
1051,0,22,180,1945
1061,0,22,172,2118
1063,0,22,153,1788
1069,0,19,151,1955
1087,0,19,187,1996
1091,0,15,184,1945
1093,0,21,147,1702
1097,0,35,196,1907
1103,0,15,190,2024
1109,0,13,170,1693
1117,0,13,197,1967
1123,0,11,113,1982
1129,0,9,151,1861
1151,0,12,159,1825
1153,0,7,227,1906
1163,0,21,186,1952
1171,0,15,172,1875
1181,0,21,173,1940
1187,0,7,235,1961
1193,0,18,165,1722
1201,0,10,183,1835
1213,0,7,156,1771
1217,0,12,163,1877
1223,0,14,220,2112
1229,0,17,232,2174
1231,0,6,175,1748
1237,0,4,204,1927
1249,0,19,191,1904
1259,0,10,245,1945
1277,0,8,230,1743
1279,0,13,202,2113
1283,0,20,205,1966
1289,0,9,192,1780
1291,0,10,162,1832
1297,0,10,164,1676
1301,0,20,237,1968
1303,0,16,194,1933
1307,0,14,204,2025
1319,0,5,203,2047
1321,0,8,158,1760
1327,0,16,182,1860
1361,0,15,222,2014
1367,0,11,232,1783
1373,0,9,242,1836
1381,0,11,203,1866
1399,0,9,205,1870
1409,0,9,199,1983
1423,0,1,203,1902
1427,0,7,230,1812
1429,0,7,151,1682
1433,0,9,206,1971
1439,0,14,199,1898
1447,0,8,258,1921
1451,0,11,207,2116
1453,0,7,186,1838
1459,0,17,232,1714
1471,0,9,190,1898
1481,0,11,199,1830
1483,0,7,179,1826
1487,0,6,245,2007
1489,0,3,166,1955
1493,0,6,236,1965
1499,0,8,243,1817
1511,0,5,232,1892
1523,0,6,210,1948
1531,0,10,215,1931
1543,0,6,151,2069
1549,0,1,211,1886
1553,0,5,247,2077
1559,0,8,227,1916
1567,0,12,182,1860
1571,0,6,201,2002
1579,0,2,160,1999
1583,0,8,228,2101
1597,0,8,192,1907
1601,0,12,171,2016
1607,0,12,206,2122
1609,0,6,165,1769
1613,0,6,200,2126
1619,0,9,223,1805
1621,0,3,123,1874
1627,0,8,224,1733
1637,0,10,241,1778
1657,0,3,226,1799
1663,0,4,239,1877
1667,0,1,181,1823
1669,0,5,188,1828
1693,0,7,166,1737
1697,0,2,301,2128
1699,0,8,223,1939
1709,0,7,226,1896
1721,0,4,250,2027
1723,0,7,182,2032
1733,0,4,195,2082
1741,0,10,234,1759
1747,0,7,201,1853
1753,0,2,206,1970
1759,0,2,188,2008
1777,0,5,195,1952
1783,0,3,233,1951
1787,0,1,248,2020
1789,0,5,212,2004
1801,0,6,194,1847
1811,0,5,241,1881
1823,0,0,243,1855
1831,0,9,208,1790
1847,0,3,219,1920
1861,0,7,188,2000
1867,0,5,233,1946
1871,0,4,212,2129
1873,0,7,192,1948
1877,0,2,249,1978
1879,0,4,240,2090
1889,0,0,212,1954
1901,0,7,225,2022
1907,0,4,228,1999
1913,0,4,258,1878
1931,0,5,251,2217
1933,0,2,197,1854
1949,0,4,252,2111
1951,0,5,197,1901
1973,0,0,196,1953
1979,0,1,201,1788
1987,0,3,263,1917
1993,0,0,219,1979
1997,0,3,212,1976
1999,0,2,258,2014
2003,0,2,209,1910
2011,0,7,197,1899
2017,0,0,195,1799
2027,0,2,229,1748
2029,0,2,189,1785
2039,0,1,212,1964
2053,0,2,208,2029
2063,0,1,208,1896
2069,0,1,262,2203
2081,0,1,229,1828
2083,0,4,233,1829
2087,0,2,200,1984
2089,0,2,199,1717
2099,0,2,264,2079
2111,0,1,225,2121
2113,0,2,222,1900
2129,0,0,212,1868
2131,0,1,157,1680
2137,0,0,218,1786
2141,0,1,263,1905
2143,0,1,218,2020
2153,0,2,269,2085
2161,0,2,225,1781
2179,0,1,181,1795
2203,0,0,240,1986
2207,0,0,200,1906
2213,0,0,239,2059
2221,0,0,205,1835
2237,0,0,252,1922
2239,0,0,181,2118
