147739,973,0,0
171023,616,0,0
179089,379,0,0
2287,2071,0,0
11393,2992,0,0
68281,4014,0,0
71881,3904,0,0
75211,4205,0,0
121787,1810,0,0
89671,4104,0,0
129707,1685,0,0
130927,1381,0,0
158293,768,0,0
164249,664,0,0
44497,4114,0,0
120193,1687,0,0
181729,381,0,0
194659,113,0,0
192013,139,0,0
4003,2227,0,0
78517,3958,0,0
85903,3874,0,0
148817,1046,0,0
3803,2506,0,0
6481,2426,0,0
46073,3801,0,0
105229,2542,0,0
109171,1957,0,0
196727,112,0,0
199811,3,0,0
74759,4209,0,0
159073,739,0,0
168869,569,0,0
171029,642,0,0
7027,2328,0,0
9203,2763,0,0
95021,4064,0,0
169769,593,0,0
10789,2466,0,0
43063,3987,0,0
55589,4152,0,0
91463,3732,0,0
153743,990,0,0
160813,698,0,0
25561,3302,0,0
29959,3176,0,0
155473,835,0,0
163223,800,0,0
71527,4119,0,0
72577,3944,0,0
48523,3749,0,0
78697,4296,0,0
89387,4340,0,0
93809,3613,0,0
107843,2281,0,0
877,2091,0,0
8713,2552,0,0
11839,2338,0,0
17791,3062,0,0
60223,3855,0,0
137723,1363,0,0
152189,1071,0,0
169681,529,0,0
193771,139,0,0
61441,4131,0,0
146407,1128,0,0
69203,4053,0,0
136753,1325,0,0
136999,1437,0,0
169019,525,0,0
17491,3050,0,0
44953,3593,0,0
54469,3882,0,0
176899,439,0,0
50159,3767,0,0
128951,1680,0,0
161047,796,0,0
77513,4153,0,0
79279,4012,0,0
92959,3944,0,0
97813,3746,0,0
101207,2628,0,0
148201,1009,0,0
170003,614,0,0
177487,513,0,0
178921,391,0,0
41453,4006,0,0
58921,3789,0,0
58979,4022,0,0
114067,2040,0,0
185359,280,0,0
1601,2241,0,0
63559,3961,0,0
166099,663,0,0
37,2078,0,0
4597,2197,0,0
21757,3285,0,0
46049,3986,0,0
90533,3407,0,0
115237,2036,0,0
147769,1107,0,0
170609,654,0,0
198533,28,0,0
46679,4075,0,0
133187,1446,0,0
167269,660,0,0
187951,283,0,0
189997,225,0,0
691,1614,0,0
35323,3857,0,0
71167,3772,0,0
72367,4073,0,0
108343,2339,0,0
130681,1506,0,0
146273,1025,0,0
4523,2478,0,0
6373,2565,0,0
50359,3795,0,0
83117,4057,0,0
126499,1622,0,0
170473,488,0,0
52747,3986,0,0
112297,2078,0,0
156151,910,0,0
170123,527,0,0
178447,410,0,0
179,1993,0,0
2447,2090,0,0
33331,3479,0,0
61339,4372,0,0
81749,3632,0,0
193943,136,0,0
189017,165,0,0
71821,3635,0,0
27011,3579,0,0
36713,4125,0,0
61703,4099,0,0
72019,3846,0,0
79861,3907,0,0
32533,3852,0,0
60077,3999,0,0
76511,4344,0,0
103699,2377,0,0
104033,2335,0,0
163181,647,0,0
54577,4324,0,0
95891,3741,0,0
102203,2313,0,0
175277,477,0,0
177907,440,0,0
1979,1953,0,0
52631,3936,0,0
86131,4053,0,0
92177,3927,0,0
94837,3902,0,0
147011,1212,0,0
160091,744,0,0
176299,497,0,0
191657,171,0,0
107,1870,0,0
6607,2529,0,0
34487,3628,0,0
131707,1562,0,0
158269,737,0,0
164767,751,0,0
54287,4123,0,0
87931,3890,0,0
158747,814,0,0
181667,304,0,0
183581,290,0,0
84761,4238,0,0
106391,2232,0,0
157523,880,0,0
174169,481,0,0
195967,84,0,0
3217,2479,0,0
11369,2927,0,0
75611,4593,0,0
162889,837,0,0
169783,615,0,0
4463,2340,0,0
8999,2640,0,0
11621,2827,0,0
14923,2867,0,0
33619,3576,0,0
92693,3764,0,0
183809,285,0,0
190717,220,0,0
64489,3786,0,0
84263,4044,0,0
155081,987,0,0
193979,111,0,0
6203,2351,0,0
11069,2679,0,0
30269,4008,0,0
106781,2318,0,0
153407,942,0,0
164653,719,0,0
165559,688,0,0
198437,44,0,0
96353,3998,0,0
136189,1341,0,0
175333,450,0,0
186107,242,0,0
186569,197,0,0
7793,2528,0,0
10243,2703,0,0
21017,3149,0,0
86143,3768,0,0
92831,4051,0,0
127867,1543,0,0
129023,1754,0,0
10531,2537,0,0
25247,3535,0,0
102181,2402,0,0
166319,753,0,0
7727,2590,0,0
106751,2346,0,0
136601,1439,0,0
29683,3542,0,0
78721,4007,0,0
27919,3216,0,0
54949,3837,0,0
51563,3879,0,0
96581,3733,0,0
138661,1399,0,0
169151,656,0,0
7639,2445,0,0
28961,3466,0,0
30559,3778,0,0
34781,3843,0,0
42451,4044,0,0
174821,489,0,0
194891,107,0,0
21557,3371,0,0
38593,3717,0,0
43577,3972,0,0
52511,3886,0,0
82699,3705,0,0
1031,1909,0,0
156593,1064,0,0
179827,399,0,0
188389,264,0,0
190181,185,0,0
197969,39,0,0
43777,4506,0,0
43789,3842,0,0
44753,3504,0,0
75583,4279,0,0
113983,1923,0,0
192037,146,0,0
58967,3970,0,0
89653,3845,0,0
112687,2099,0,0
120641,1754,0,0
179351,388,0,0
3259,1898,0,0
171077,543,0,0
8363,2763,0,0
23833,3221,0,0
119881,1744,0,0
142573,1432,0,0
45971,3922,0,0
49339,4126,0,0
59863,3798,0,0
135607,1398,0,0
171427,601,0,0
26393,3624,0,0
37619,3827,0,0
74381,4501,0,0
159701,862,0,0
4703,2539,0,0
87121,3442,0,0
148609,1033,0,0
29537,3630,0,0
55871,4459,0,0
130183,1697,0,0
139861,1310,0,0
180779,361,0,0
182561,373,0,0
196051,83,0,0
65551,3977,0,0
100699,2389,0,0
118249,1698,0,0
185749,248,0,0
27397,3721,0,0
68819,3830,0,0
74363,3994,0,0
182953,265,0,0
197137,67,0,0
78901,3994,0,0
160829,748,0,0
171299,651,0,0
146369,1113,0,0
152729,988,0,0
163517,751,0,0
18251,2895,0,0
52237,3776,0,0
54559,4105,0,0
63863,4319,0,0
157793,842,0,0
22453,3213,0,0
48311,4042,0,0
131063,1474,0,0
31723,3579,0,0
100537,2204,0,0
115757,2019,0,0
52153,3955,0,0
82567,3751,0,0
102763,2497,0,0
115783,1994,0,0
13649,2774,0,0
23011,3196,0,0
52667,4246,0,0
159113,930,0,0
188563,213,0,0
68683,4022,0,0
87299,3684,0,0
35617,3713,0,0
73477,3541,0,0
96757,4013,0,0
148193,961,0,0
180073,372,0,0
184117,276,0,0
25031,3223,0,0
33721,3645,0,0
158761,753,0,0
165343,691,0,0
56783,3951,0,0
104087,2569,0,0
187639,275,0,0
42569,3469,0,0
154243,872,0,0
1483,1975,0,0
108881,2290,0,0
143573,1211,0,0
169217,575,0,0
10589,2547,0,0
111253,1972,0,0
154303,1011,0,0
158077,798,0,0
181957,304,0,0
56773,3648,0,0
59669,4262,0,0
61667,4253,0,0
100693,2306,0,0
103217,2365,0,0
125621,1477,0,0
138337,1346,0,0
1549,2076,0,0
50971,4110,0,0
66853,4235,0,0
97159,3735,0,0
155461,880,0,0
31663,3588,0,0
51941,4116,0,0
54829,4361,0,0
17581,2875,0,0
38083,3951,0,0
80747,4079,0,0
88729,3721,0,0
153563,944,0,0
174263,534,0,0
80207,4229,0,0
178249,455,0,0
88259,4141,0,0
103619,2271,0,0
107791,2320,0,0
124907,1818,0,0
182107,329,0,0
15193,2734,0,0
43591,3653,0,0
96269,3870,0,0
143971,1234,0,0
14009,3060,0,0
40507,4128,0,0
59723,4061,0,0
65587,4136,0,0
77191,4113,0,0
101807,2540,0,0
174007,504,0,0
4583,2470,0,0
5519,2541,0,0
36313,3517,0,0
65809,3709,0,0
73133,3993,0,0
140159,1256,0,0
150401,1010,0,0
188143,240,0,0
96847,3872,0,0
104323,2304,0,0
158573,887,0,0
263,1990,0,0
49757,4179,0,0
55609,3620,0,0
56909,4447,0,0
160541,903,0,0
198047,36,0,0
3821,2307,0,0
25577,3621,0,0
32987,3828,0,0
33083,3551,0,0
79817,3850,0,0
125017,1499,0,0
189361,236,0,0
3499,2152,0,0
41263,3764,0,0
95701,3529,0,0
191297,183,0,0
32933,4142,0,0
59629,3727,0,0
65053,4056,0,0
71663,4295,0,0
184111,283,0,0
117751,1827,0,0
190699,247,0,0
191027,214,0,0
197077,38,0,0
32203,3234,0,0
161453,840,0,0
22859,3387,0,0
85297,3709,0,0
134639,1416,0,0
136043,1440,0,0
163987,667,0,0
58613,4073,0,0
87743,4322,0,0
170669,545,0,0
178037,461,0,0
185267,284,0,0
1013,2209,0,0
117991,1930,0,0
130411,1484,0,0
149161,934,0,0
175631,439,0,0
116047,1906,0,0
131777,1411,0,0
145949,1008,0,0
11981,2914,0,0
81563,3880,0,0
190579,210,0,0
31379,3566,0,0
112253,2190,0,0
35491,3618,0,0
155581,840,0,0
179999,300,0,0
46589,4151,0,0
50893,3766,0,0
93979,3863,0,0
129499,1536,0,0
165589,647,0,0
183587,288,0,0
47977,4186,0,0
76259,4223,0,0
95413,3539,0,0
140587,1232,0,0
154061,1002,0,0
79031,4100,0,0
83389,3992,0,0
114311,2218,0,0
121291,1739,0,0
19919,3223,0,0
147997,1093,0,0
135089,1366,0,0
7687,2514,0,0
125639,1474,0,0
45307,3596,0,0
17911,3214,0,0
67619,4103,0,0
97847,3652,0,0
145643,1190,0,0
192743,154,0,0
27733,3376,0,0
38461,3594,0,0
65213,4147,0,0
77999,4328,0,0
110977,1950,0,0
126323,1818,0,0
195931,98,0,0
1277,1975,0,0
63589,3682,0,0
94349,3709,0,0
163409,755,0,0
5813,2522,0,0
37253,3980,0,0
62903,4250,0,0
98999,3509,0,0
160553,813,0,0
75479,4126,0,0
144323,1356,0,0
157217,947,0,0
198439,46,0,0
16111,2709,0,0
109661,2114,0,0
37529,4145,0,0
45503,4103,0,0
72671,4329,0,0
92647,3972,0,0
166693,670,0,0
967,1954,0,0
39607,3943,0,0
82903,3856,0,0
111593,2215,0,0
170761,524,0,0
109883,2327,0,0
111953,2056,0,0
141959,1187,0,0
195457,98,0,0
2617,2219,0,0
23311,3442,0,0
32119,3403,0,0
85889,3772,0,0
977,2028,0,0
35051,3851,0,0
42703,3959,0,0
56267,3961,0,0
161471,662,0,0
97303,3925,0,0
142591,1204,0,0
178093,399,0,0
182243,347,0,0
58699,4131,0,0
491,2110,0,0
127507,1614,0,0
142949,1058,0,0
187987,227,0,0
26053,3286,0,0
54907,4108,0,0
76781,4183,0,0
118691,1939,0,0
137029,1214,0,0
147341,1152,0,0
190823,172,0,0
137,2151,0,0
56209,3786,0,0
77681,3838,0,0
147253,959,0,0
68329,3667,0,0
103657,2458,0,0
18371,3281,0,0
52903,4073,0,0
143831,1059,0,0
193031,142,0,0
12071,3075,0,0
19699,3018,0,0
38237,3616,0,0
41221,3518,0,0
86117,4105,0,0
92641,3990,0,0
101161,2274,0,0
26029,3390,0,0
27691,3610,0,0
51683,4382,0,0
74323,3804,0,0
31627,3681,0,0
73433,4249,0,0
28001,3500,0,0
180241,373,0,0
76873,3781,0,0
86183,4328,0,0
144173,1038,0,0
156061,802,0,0
104683,2198,0,0
128257,1536,0,0
132863,1463,0,0
134437,1389,0,0
172423,595,0,0
39217,3781,0,0
78079,4258,0,0
99661,3427,0,0
169049,610,0,0
177967,443,0,0
34703,3553,0,0
41389,3785,0,0
85627,3701,0,0
93089,3892,0,0
22637,3564,0,0
42187,3997,0,0
67211,4730,0,0
99961,3633,0,0
102769,2275,0,0
164789,616,0,0
187823,206,0,0
83003,3884,0,0
98057,3968,0,0
128413,1438,0,0
193939,117,0,0
47407,3918,0,0
146197,987,0,0
190147,193,0,0
53611,3635,0,0
135389,1494,0,0
138053,1417,0,0
192239,136,0,0
15377,3120,0,0
92753,3808,0,0
119293,1643,0,0
132611,1547,0,0
46681,3797,0,0
93139,3834,0,0
131381,1533,0,0
138923,1306,0,0
145753,1081,0,0
11399,2739,0,0
50221,3591,0,0
97943,3713,0,0
101929,2322,0,0
111271,1977,0,0
139429,1147,0,0
3847,2151,0,0
59797,3996,0,0
72551,3910,0,0
88069,3702,0,0
108503,2227,0,0
109519,2231,0,0
115201,1708,0,0
150383,1012,0,0
162779,677,0,0
176389,431,0,0
183299,320,0,0
15817,2783,0,0
20717,3303,0,0
52253,4205,0,0
96431,3421,0,0
146093,1128,0,0
197887,82,0,0
9949,2602,0,0
36263,3665,0,0
142057,1053,0,0
166871,659,0,0
99181,3644,0,0
102251,2225,0,0
107903,2376,0,0
186619,254,0,0
21157,3223,0,0
48407,4164,0,0
82373,4030,0,0
4409,2103,0,0
55381,3845,0,0
79357,3894,0,0
143443,1085,0,0
154667,883,0,0
166861,706,0,0
170749,569,0,0
182047,377,0,0
187871,241,0,0
55249,3602,0,0
65323,3710,0,0
19259,3204,0,0
33749,3737,0,0
130687,1539,0,0
165247,703,0,0
11593,2832,0,0
88883,3998,0,0
4157,2270,0,0
35983,3987,0,0
52379,3816,0,0
68491,4167,0,0
84787,4064,0,0
104383,2465,0,0
4831,2354,0,0
4969,2316,0,0
47293,3709,0,0
61729,4385,0,0
104761,2152,0,0
168193,682,0,0
177953,467,0,0
198733,37,0,0
6143,2628,0,0
19009,3097,0,0
33343,3913,0,0
24379,3344,0,0
24439,3086,0,0
36073,3727,0,0
40163,3860,0,0
185747,242,0,0
8317,2599,0,0
73523,4140,0,0
123017,1763,0,0
154321,934,0,0
171517,501,0,0
37123,3918,0,0
54497,4049,0,0
89867,3988,0,0
128213,1844,0,0
195053,110,0,0
50891,4189,0,0
89603,4012,0,0
116341,1902,0,0
119297,1942,0,0
135929,1508,0,0
162091,733,0,0
164117,712,0,0
182851,320,0,0
113719,1971,0,0
18691,3180,0,0
23971,3126,0,0
46399,3483,0,0
50857,4137,0,0
83561,3983,0,0
104381,2553,0,0
180331,407,0,0
89,1986,0,0
71023,4126,0,0
81509,4418,0,0
101411,2386,0,0
111337,2158,0,0
113797,1974,0,0
138389,1118,0,0
146051,1187,0,0
193469,124,0,0
196429,72,0,0
673,1927,0,0
1993,2072,0,0
57791,3790,0,0
119087,2030,0,0
146683,1255,0,0
163243,843,0,0
169951,587,0,0
35839,3382,0,0
68767,3982,0,0
103913,2479,0,0
107621,2328,0,0
52517,4460,0,0
13121,3087,0,0
126781,1667,0,0
190321,216,0,0
198097,46,0,0
28597,3407,0,0
33937,3384,0,0
131933,1695,0,0
179581,337,0,0
193723,153,0,0
196643,100,0,0
23431,3081,0,0
38933,3886,0,0
44959,3723,0,0
45599,3743,0,0
71899,3727,0,0
88861,3832,0,0
91837,3524,0,0
127739,1636,0,0
133069,1368,0,0
12583,2748,0,0
22123,3230,0,0
33547,3564,0,0
34283,3438,0,0
43151,4065,0,0
46199,4171,0,0
47507,3847,0,0
57287,3927,0,0
72959,4112,0,0
186311,265,0,0
35251,3387,0,0
80239,4306,0,0
94951,3775,0,0
98407,3522,0,0
108677,2173,0,0
26431,3512,0,0
29023,3678,0,0
142403,1113,0,0
147409,1025,0,0
5717,2460,0,0
99929,3791,0,0
169709,588,0,0
46301,3936,0,0
117127,2029,0,0
168433,586,0,0
197779,52,0,0
34031,3597,0,0
75913,3725,0,0
87107,4314,0,0
88469,3790,0,0
11783,2936,0,0
64091,4265,0,0
94447,3852,0,0
108499,2491,0,0
120223,1760,0,0
159721,882,0,0
163991,793,0,0
16417,2994,0,0
82141,4299,0,0
191249,179,0,0
4229,2499,0,0
7669,2395,0,0
27583,3500,0,0
51307,3699,0,0
131891,1521,0,0
156659,890,0,0
165667,641,0,0
184831,288,0,0
3947,2531,0,0
71633,4132,0,0
74573,4117,0,0
91841,4613,0,0
113731,2107,0,0
193507,115,0,0
23167,3312,0,0
144299,1028,0,0
145283,1143,0,0
180773,380,0,0
190283,188,0,0
46273,3809,0,0
60091,4210,0,0
90599,3438,0,0
90887,3696,0,0
14411,3048,0,0
15913,3007,0,0
65543,4073,0,0
50383,4079,0,0
105031,2313,0,0
129011,1537,0,0
143651,1298,0,0
149441,1122,0,0
77863,3927,0,0
87149,4013,0,0
98867,3702,0,0
165553,628,0,0
190577,158,0,0
8933,2860,0,0
26263,3704,0,0
118673,2044,0,0
19031,3266,0,0
42197,4130,0,0
120551,1909,0,0
125407,1698,0,0
139943,1341,0,0
169093,689,0,0
169753,574,0,0
35257,3708,0,0
21647,3460,0,0
55399,4002,0,0
74027,4285,0,0
106861,2273,0,0
3851,2297,0,0
9787,2817,0,0
21569,3240,0,0
128153,1620,0,0
149953,953,0,0
188333,218,0,0
42709,3662,0,0
48313,3676,0,0
87337,3741,0,0
158357,826,0,0
159457,727,0,0
167611,637,0,0
128879,1545,0,0
134227,1460,0,0
78241,3766,0,0
181537,393,0,0
77267,4231,0,0
92083,3513,0,0
95311,3683,0,0
130621,1380,0,0
145219,1145,0,0
179849,452,0,0
56809,3557,0,0
100769,2492,0,0
176087,499,0,0
186773,210,0,0
194263,114,0,0
409,2016,0,0
20107,3221,0,0
47513,4108,0,0
110921,1833,0,0
140197,1220,0,0
155851,870,0,0
178259,455,0,0
184477,246,0,0
196193,75,0,0
24733,3099,0,0
56531,3868,0,0
144259,1240,0,0
192499,112,0,0
196853,73,0,0
136711,1271,0,0
157543,891,0,0
90371,4216,0,0
103393,2180,0,0
110237,2372,0,0
144461,1087,0,0
145133,1090,0,0
167077,615,0,0
170827,549,0,0
179411,361,0,0
5779,2631,0,0
77081,4126,0,0
109397,2401,0,0
131611,1411,0,0
175003,512,0,0
126653,1614,0,0
33791,3899,0,0
58763,3837,0,0
159347,817,0,0
191119,207,0,0
30677,3537,0,0
76991,4065,0,0
126481,1707,0,0
142189,1169,0,0
7603,2550,0,0
106123,2275,0,0
109331,2234,0,0
111869,2034,0,0
171253,595,0,0
52561,3501,0,0
156823,836,0,0
10987,2947,0,0
96989,3941,0,0
118411,1783,0,0
149689,985,0,0
6367,2622,0,0
8741,2610,0,0
52163,4179,0,0
58451,3896,0,0
66173,4231,0,0
109253,2340,0,0
131203,1439,0,0
134077,1225,0,0
173647,504,0,0
185467,271,0,0
2039,2105,0,0
38113,3257,0,0
44621,4065,0,0
60037,4151,0,0
75979,4007,0,0
96293,3764,0,0
1669,2049,0,0
65777,3999,0,0
103651,2512,0,0
182639,332,0,0
20399,3628,0,0
54167,4049,0,0
109583,2146,0,0
184187,276,0,0
197339,51,0,0
118457,1962,0,0
24469,2840,0,0
84011,4196,0,0
113153,2167,0,0
162017,704,0,0
31063,3307,0,0
125207,1681,0,0
141667,1297,0,0
94009,3644,0,0
63197,4360,0,0
100313,2562,0,0
135899,1469,0,0
146543,1025,0,0
180473,446,0,0
2729,2163,0,0
22613,3264,0,0
32771,4128,0,0
118621,1940,0,0
140759,1265,0,0
184553,264,0,0
27653,3433,0,0
47207,3810,0,0
66809,3988,0,0
161923,675,0,0
164371,655,0,0
24859,3168,0,0
28123,3199,0,0
34897,3401,0,0
43517,3988,0,0
66863,3983,0,0
30449,3744,0,0
34513,3577,0,0
65717,4420,0,0
95317,3943,0,0
131759,1325,0,0
147787,1055,0,0
191903,170,0,0
12739,2621,0,0
85333,3965,0,0
102929,2322,0,0
149119,1041,0,0
152039,1015,0,0
165181,723,0,0
192737,128,0,0
46349,4151,0,0
52543,3950,0,0
76369,3974,0,0
103553,2442,0,0
175937,456,0,0
2351,1952,0,0
13681,2742,0,0
40883,4284,0,0
41911,3715,0,0
95629,3951,0,0
128339,1810,0,0
135937,1290,0,0
142193,1193,0,0
143743,1113,0,0
34537,4085,0,0
71153,4503,0,0
92567,3818,0,0
107599,2228,0,0
125311,1660,0,0
132229,1598,0,0
193387,160,0,0
9419,2808,0,0
104479,2511,0,0
141803,1296,0,0
167537,611,0,0
128693,1878,0,0
132763,1556,0,0
194087,110,0,0
2857,2105,0,0
27539,3663,0,0
143879,1145,0,0
159707,803,0,0
104399,2225,0,0
125113,1623,0,0
149027,1017,0,0
158993,847,0,0
33113,3359,0,0
35527,3922,0,0
94079,3865,0,0
110641,2032,0,0
175061,511,0,0
177481,477,0,0
195883,92,0,0
29411,3649,0,0
197441,58,0,0
162287,755,0,0
183461,307,0,0
47629,3962,0,0
112019,2147,0,0
176237,387,0,0
180907,351,0,0
9967,2562,0,0
43201,3668,0,0
114199,2168,0,0
125453,1634,0,0
185917,308,0,0
55663,3775,0,0
77587,3907,0,0
101987,2294,0,0
182659,340,0,0
21961,3249,0,0
39779,4089,0,0
62851,3916,0,0
67853,4225,0,0
69767,4068,0,0
70793,4043,0,0
101377,2468,0,0
125107,1566,0,0
151397,1014,0,0
158563,790,0,0
171293,616,0,0
26881,3175,0,0
88423,4087,0,0
89051,3902,0,0
96097,4015,0,0
118273,1679,0,0
8627,2936,0,0
42331,3742,0,0
53923,3957,0,0
55229,4013,0,0
76421,3830,0,0
134417,1360,0,0
175349,538,0,0
8803,2593,0,0
188291,186,0,0
8867,2943,0,0
10069,2426,0,0
55721,3738,0,0
90199,3841,0,0
96749,3723,0,0
155717,946,0,0
166567,620,0,0
176047,481,0,0
115861,1872,0,0
144931,1203,0,0
146161,1074,0,0
154699,860,0,0
174331,442,0,0
53281,3847,0,0
128861,1610,0,0
176789,436,0,0
5471,2565,0,0
20509,2763,0,0
152531,1051,0,0
22807,3295,0,0
30367,3369,0,0
85159,4004,0,0
123209,1822,0,0
156797,861,0,0
38149,3528,0,0
66629,4123,0,0
91097,3900,0,0
96017,3768,0,0
121631,1605,0,0
185959,306,0,0
190249,202,0,0
6247,2418,0,0
27817,3197,0,0
94889,4183,0,0
132533,1501,0,0
47417,3916,0,0
92003,3922,0,0
139939,1284,0,0
9209,2744,0,0
24407,3456,0,0
140317,1283,0,0
147583,937,0,0
165443,760,0,0
15233,2891,0,0
43793,4030,0,0
64709,4169,0,0
75571,3770,0,0
119653,1796,0,0
196583,85,0,0
197003,72,0,0
2243,2337,0,0
35053,3408,0,0
149899,1034,0,0
168761,606,0,0
27067,3490,0,0
49139,4074,0,0
155861,860,0,0
157363,883,0,0
181513,321,0,0
183511,273,0,0
10723,2677,0,0
21563,3511,0,0
16189,2938,0,0
93629,3804,0,0
155809,900,0,0
160997,806,0,0
171469,518,0,0
28729,3738,0,0
75731,4185,0,0
57773,3970,0,0
88493,4045,0,0
94709,3616,0,0
56359,4082,0,0
64223,4193,0,0
133733,1415,0,0
180511,411,0,0
3019,2069,0,0
9227,2565,0,0
120427,1793,0,0
126271,1764,0,0
41801,3994,0,0
85361,4053,0,0
103421,2334,0,0
112571,2287,0,0
169249,510,0,0
76919,3962,0,0
88819,3960,0,0
96323,3725,0,0
8537,2218,0,0
22283,3478,0,0
126691,1705,0,0
132697,1589,0,0
172307,481,0,0
11789,2806,0,0
25819,2950,0,0
32887,3603,0,0
52727,4277,0,0
79159,4249,0,0
109229,2352,0,0
144967,960,0,0
169817,576,0,0
18059,3062,0,0
79433,4181,0,0
102643,2479,0,0
122021,1745,0,0
149759,1069,0,0
194239,134,0,0
36097,3257,0,0
88873,3855,0,0
97577,3788,0,0
105817,2229,0,0
135697,1347,0,0
75641,4303,0,0
108271,2105,0,0
113177,2272,0,0
128201,1723,0,0
143537,1172,0,0
147031,963,0,0
56207,3762,0,0
149101,1129,0,0
154277,974,0,0
166609,695,0,0
13931,3001,0,0
16943,3134,0,0
23869,3043,0,0
31769,3613,0,0
58631,4098,0,0
65071,4194,0,0
122867,1813,0,0
194869,75,0,0
196771,65,0,0
38867,3883,0,0
71411,4702,0,0
103613,2412,0,0
121507,1734,0,0
138793,1418,0,0
142559,1459,0,0
152777,1035,0,0
172097,587,0,0
20051,3417,0,0
23143,3434,0,0
34819,3794,0,0
40169,3869,0,0
98479,3400,0,0
144247,1357,0,0
4243,2385,0,0
125243,1629,0,0
175649,528,0,0
189139,207,0,0
30493,3562,0,0
169259,644,0,0
31231,3495,0,0
104059,2164,0,0
111509,2031,0,0
138113,1443,0,0
143093,1062,0,0
17827,3047,0,0
110039,2356,0,0
139333,1173,0,0
185569,207,0,0
44119,3585,0,0
65957,3993,0,0
118399,1825,0,0
128903,1471,0,0
172093,526,0,0
187793,293,0,0
19891,3064,0,0
90001,3936,0,0
90289,3985,0,0
111143,2293,0,0
186253,235,0,0
5437,2686,0,0
57329,4326,0,0
74821,4056,0,0
97379,3604,0,0
10177,2928,0,0
20393,3091,0,0
36979,3703,0,0
107057,2331,0,0
22073,3274,0,0
91099,3991,0,0
102451,2339,0,0
124171,1527,0,0
9539,2403,0,0
45343,3763,0,0
138641,1232,0,0
