5,3
7,7
11,4
13,3
17,7
19,3
23,6
29,1
37,2
41,3
43,4
47,2
53,3
59,4
61,2
67,3
71,4
73,4
79,4
83,3
89,4
103,5
107,1
109,2
113,4
127,1
131,8
137,2
149,4
151,1
157,2
163,3
173,1
179,2
181,2
191,1
197,3
199,2
211,2
223,1
233,7
239,1
241,1
257,1
263,1
271,8
277,6
281,1
283,1
293,3
307,6
311,1
313,1
317,3
331,2
337,3
347,3
349,2
353,3
359,2
367,1
373,2
379,1
383,3
389,2
397,2
401,4
409,3
419,1
421,1
431,2
433,1
443,4
449,6
457,1
461,2
463,4
467,2
479,5
487,3
491,6
503,3
509,1
521,1
523,2
541,2
547,6
557,2
571,4
587,2
593,3
599,4
601,4
613,4
617,2
619,3
631,2
641,1
643,2
647,3
653,1
659,3
661,4
673,2
677,2
683,1
691,2
701,3
709,3
719,3
727,1
739,3
743,6
757,1
787,4
797,4
809,4
811,1
823,2
827,1
829,8
839,5
857,2
859,2
863,2
877,8
881,3
883,3
887,5
929,3
937,4
941,2
947,1
953,3
967,1
971,4
977,4
991,1
997,5
1019,2
1031,3
1033,3
1039,2
1049,1
1051,2
1061,2
1063,7
1069,1
1091,3
1093,3
1109,4
1117,2
1129,2
1163,1
1171,1
1181,6
1187,1
1201,5
1213,1
1217,3
1223,4
1229,1
1231,2
1237,2
1249,1
1259,2
1277,2
1279,2
1289,1
1291,1
1303,1
1307,2
1319,5
1321,5
1327,2
1361,2
1367,2
1373,7
1381,2
1399,2
1409,2
1427,2
1429,1
1433,4
1439,2
1447,2
1451,3
1453,1
1459,3
1471,1
1481,3
1483,2
1487,1
1489,2
1499,1
1511,3
1523,1
1531,4
1543,5
1549,1
1553,7
1559,4
1571,3
1579,1
1583,2
1597,5
1607,4
1613,2
1619,1
1627,2
1637,2
1657,1
1669,3
1693,2
1697,3
1709,2
1721,1
1723,1
1733,6
1753,6
1759,2
1777,3
1783,2
1787,1
1811,4
1823,4
1831,5
1847,1
1861,3
1867,10
1871,1
1873,2
1877,1
1879,5
1889,1
1901,4
1907,2
1913,3
1931,1
1973,1
1987,3
1999,5
2003,3
2011,10
2017,1
2027,2
2029,1
2039,1
2053,1
2069,2
2081,2
2083,3
2087,3
2089,2
2099,1
2111,3
2113,2
2129,2
2131,4
2137,2
2143,2
2153,3
2161,4
2179,2
2203,2
2207,2
2213,6
2221,1
2237,2
2239,2
2243,3
2251,2
2267,4
2269,4
2273,1
2281,1
2287,2
2293,4
2297,2
2309,3
2311,4
2333,1
2339,5
2341,1
2347,2
2351,5
2357,1
2371,1
2377,2
2381,2
2383,2
2393,2
2411,1
2417,1
2423,3
2437,2
2441,2
2447,5
2459,3
2467,4
2473,1
2477,2
2503,6
2521,3
2531,1
2539,2
2543,3
2549,7
2551,3
2579,2
2591,2
2593,1
2609,1
2617,2
2621,4
2633,4
2647,7
2659,1
2663,4
2671,2
2677,1
2683,6
2687,4
2689,4
2693,3
2699,2
2707,3
2711,1
2713,2
2719,2
2729,2
2731,3
2741,5
2749,2
2753,3
2767,3
2789,2
2791,4
2797,3
2801,1
2803,5
2819,2
2833,3
2837,4
2843,2
2851,7
2857,3
2861,3
2879,3
2887,2
2897,2
2903,2
2909,1
2917,2
2927,4
2939,3
2953,5
2957,2
2963,2
2969,2
2971,4
2999,1
3001,2
3019,5
3023,8
3041,3
3061,7
3067,1
3079,2
3083,2
3089,3
3109,2
3121,1
3137,2
3167,6
3169,6
3181,4
3187,2
3191,1
3203,4
3209,1
3217,4
3221,3
3229,1
3251,2
3253,1
3259,2
3271,1
3299,2
3301,3
3307,3
3319,1
3323,3
3329,2
3331,4
3343,3
3347,2
3359,2
3361,2
3371,1
3373,1
3389,3
3391,3
3407,5
3413,2
3433,7
3449,2
3457,1
3463,2
3491,2
3499,4
3511,2
3517,2
3527,1
3529,1
3533,4
3539,2
3541,5
3547,3
3557,3
3559,4
3571,3
3581,1
3583,1
3593,4
3607,1
3613,5
3617,2
3631,5
3637,2
3643,7
3671,2
3673,3
3691,2
3697,2
3709,1
3719,2
3733,1
3739,3
3761,5
3767,4
3769,2
3779,5
3793,3
3797,1
3803,3
3821,3
3823,3
3833,3
3847,3
3851,5
3853,2
3863,3
3877,4
3881,1
3889,1
3907,2
3911,2
3917,2
3919,3
3923,1
3929,1
3931,3
3943,5
3967,5
3989,1
4001,4
4003,2
4007,2
4013,3
4019,1
4021,3
4027,1
4049,5
4051,5
4057,5
4073,4
4091,1
4093,1
4099,5
4111,2
4127,2
4129,2
4133,4
4157,6
4159,1
4177,7
4211,3
4217,4
4219,3
4229,2
4231,4
4241,4
4243,1
4253,4
4259,3
4271,3
4273,6
4283,3
4289,2
4327,4
4337,7
4339,2
4349,2
4357,4
4363,3
4373,1
4391,1
4397,1
4409,7
4421,1
4423,2
4441,2
4447,5
4451,1
4457,3
4463,2
4483,1
4493,4
4507,1
4513,3
4517,2
4519,3
4523,2
4547,3
4549,3
4567,2
4583,2
4591,8
4597,1
4603,1
4621,2
4637,3
4639,4
4643,1
4649,2
4651,6
4657,4
4663,2
4691,3
4703,1
4721,6
4723,1
4729,3
4751,5
4783,2
4787,3
4789,4
4793,2
4799,3
4801,6
4813,4
4817,2
4831,1
4861,1
4871,3
4877,2
4889,3
4903,6
4909,3
4919,3
4931,5
4937,1
4943,7
4951,4
4957,6
4967,5
4969,2
4973,2
4987,7
4993,3
4999,2
5003,2
5009,1
5011,4
5023,1
5039,6
5059,1
5077,2
5081,2
5087,1
5099,7
5107,5
5113,1
5119,2
5147,7
5153,3
5167,4
5171,3
5179,6
5189,3
5197,3
5209,6
5227,3
5231,4
5233,3
5237,1
5279,3
5281,2
5297,2
5303,2
5323,3
5333,2
5347,2
5351,1
5381,1
5387,2
5393,6
5407,4
5417,3
5419,2
5431,2
5437,6
5441,8
5443,3
5449,4
5471,2
5477,2
5479,5
5483,3
5501,2
5503,7
5507,3
5519,1
5521,5
5527,6
5557,8
5563,2
5569,1
5573,1
5581,3
5591,7
5623,8
5639,5
5641,2
5647,8
5651,4
5653,3
5657,3
5659,4
5669,4
5683,1
5689,3
5693,1
5701,1
5711,2
5717,2
5737,3
5743,2
5779,7
5791,3
5807,3
5813,7
5821,2
5827,2
5839,1
5843,1
5849,4
5851,5
5857,4
5861,5
5867,4
5879,3
5881,7
5897,7
5923,1
5927,1
5939,1
5953,2
5981,2
5987,2
6007,1
6011,4
6029,2
6037,6
6043,1
6047,2
6053,2
6067,3
6089,1
6091,1
6101,2
6121,2
6131,5
6133,3
6143,1
6151,2
6163,1
6173,3
6197,1
6199,1
6203,3
6211,5
6217,1
6221,5
6229,4
6257,2
6263,2
6269,4
6277,1
6287,3
6299,2
6301,5
6317,4
6323,5
6329,2
6337,3
6343,3
6353,2
6359,1
6361,2
6367,1
6373,1
6379,1
6389,4
6397,2
6421,4
6427,3
6449,1
6451,5
6469,3
6473,4
6481,4
6491,1
6521,11
6551,2
6553,6
6563,1
6569,3
6577,5
6581,8
6599,3
6607,1
6637,2
6653,2
6659,3
6661,3
6673,4
6679,3
6689,2
6691,2
6701,1
6709,1
6719,2
6733,5
6737,1
6761,3
6763,1
6779,2
6781,8
6791,2
6793,4
6803,9
6827,6
6829,5
6833,4
6841,1
6857,1
6869,2
6871,2
6899,2
6907,3
6911,3
6917,4
6947,7
6949,3
6959,7
6961,4
6967,2
6971,6
6977,4
6983,6
6991,3
7001,5
7013,9
7019,3
7027,5
7039,4
7043,1
7057,4
7069,2
7079,3
7103,1
7109,2
7121,2
7129,3
7151,3
7159,2
7177,2
7187,4
7193,9
7207,1
7211,2
7213,2
7219,2
7237,1
7243,2
7253,6
7283,1
7297,6
7307,3
7309,1
7331,1
7333,1
7349,3
7351,1
7369,2
7393,2
7411,4
7417,3
7433,4
7451,1
7457,2
7459,4
7477,1
7481,3
7487,1
7489,3
7499,3
7507,1
7517,3
7523,4
7529,2
7537,2
7541,3
7547,4
7559,1
7561,4
7573,12
7577,2
7583,3
7589,1
7591,4
7603,2
7607,2
7621,3
7639,3
7643,4
7649,4
7669,2
7673,3
7681,1
7687,2
7691,2
7703,1
7717,2
7727,3
7741,4
7753,2
7757,3
7759,3
7789,2
7793,4
7817,4
7823,4
7841,2
7853,4
7867,2
7877,4
7879,1
7883,3
7901,6
7907,3
7919,2
7927,2
7933,1
7937,2
7949,2
7951,2
7993,1
8009,3
8011,5
8017,3
8039,1
8053,2
8059,3
8069,6
8081,7
8087,3
8089,3
8093,2
8101,3
8111,2
8117,4
8123,2
8147,1
8161,8
8167,1
8171,4
8179,3
8191,3
8219,3
8231,4
8233,8
8237,4
8243,7
8263,3
8269,4
8273,5
8287,1
8291,4
8293,7
8297,8
8311,1
8317,2
8329,3
8353,1
8363,3
8369,1
8377,9
8387,2
8389,2
8423,3
8429,1
8431,3
8447,1
8461,7
8467,2
8501,4
8513,3
8521,3
8527,3
8539,3
8543,5
8563,2
8573,3
8581,5
8597,1
8599,3
8609,1
8623,5
8627,1
8629,2
8641,6
8647,2
8663,6
8669,1
8677,4
8681,2
8689,3
8693,4
8699,1
8707,2
8731,3
8737,3
8747,5
8753,2
8761,6
8779,6
8783,2
8803,2
8807,8
8819,7
8821,6
8831,5
8837,3
8839,6
8849,5
8861,1
8863,3
8867,2
8887,2
8893,3
8923,2
8929,4
8933,2
8941,7
8951,2
8963,1
8971,7
8999,4
9001,1
9007,4
9011,3
9013,2
9041,2
9043,1
9049,1
9059,6
9109,2
9127,2
9133,4
9137,10
9151,1
9157,5
9161,1
9173,5
9181,3
9187,1
9199,2
9203,7
9209,2
9221,4
9227,1
9239,5
9257,1
9277,5
9281,1
9283,1
9293,2
9311,5
9319,1
9323,4
9337,4
9341,2
9343,2
9349,1
9371,12
9391,2
9397,1
9403,6
9413,3
9419,3
9431,4
9433,6
9437,3
9439,2
9463,3
9467,4
9473,2
9479,1
9491,3
9497,3
9511,1
9521,5
9533,2
9547,5
9551,3
9587,3
9601,3
9613,2
9619,2
9623,3
9629,2
9631,2
9643,2
9649,2
9677,5
9679,2
9689,3
9697,1
9719,6
9721,1
9739,2
9743,3
9749,4
9767,2
9769,1
9787,4
9791,5
9811,1
9817,3
9829,1
9833,1
9839,3
9851,1
9857,1
9871,5
9883,1
9887,1
9901,8
9907,1
9923,7
9929,2
9931,2
9941,10
9949,4
9967,4
9973,9
10007,3
10009,6
10037,2
10061,4
10067,3
10069,5
10079,2
10091,2
10093,4
10099,2
10103,5
10111,2
10133,1
10139,2
10141,4
10151,2
10159,3
10163,1
10169,4
10177,6
10181,2
10193,2
10211,2
10223,3
10243,2
10247,6
10267,2
10271,1
10273,4
10289,4
10301,4
10303,2
10313,4
10321,2
10331,1
10333,4
10343,4
10357,1
10369,2
10399,2
10427,6
10429,2
10433,3
10453,9
