2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
5,9,15,8,13,12,16,17,10,19,15
7,0,0,0,0,0,0,0,0,0,0
11,6,25,15,14,22,17,24,29,41,23
13,13,26,35,19,16,32,30,32,33,22
17,15,17,23,33,27,16,22,29,28,26
19,8,13,14,21,17,25,35,25,24,28
23,17,10,16,30,17,21,23,29,31,27
29,18,8,16,20,26,15,34,25,28,18
31,14,14,18,13,19,26,19,18,18,25
37,6,12,10,23,28,9,15,11,18,19
41,7,4,16,10,17,13,13,23,18,23
43,10,18,11,26,14,18,20,18,28,31
47,4,14,19,9,14,21,27,18,16,21
53,6,22,22,11,19,16,31,12,23,22
59,12,27,15,19,21,12,23,16,14,31
61,10,18,22,23,20,22,17,18,21,23
67,11,16,19,16,17,30,23,26,28,27
71,8,6,8,18,20,22,23,14,36,17
73,3,17,8,23,29,14,24,35,9,27
79,5,12,16,22,15,20,21,22,15,13
83,6,7,18,11,13,12,14,13,30,24
89,9,6,13,14,14,20,23,15,13,25
97,4,5,6,8,20,19,12,9,33,18
101,7,11,14,20,10,15,29,20,18,18
103,11,13,18,10,16,11,18,16,16,30
107,7,17,21,12,9,18,12,14,22,20
109,9,16,20,26,7,27,11,17,33,33
113,16,6,10,20,15,11,19,19,23,8
127,7,12,16,15,8,13,21,22,19,24
131,15,20,7,16,15,3,25,20,16,7
137,19,16,21,26,23,25,19,19,30,16
139,7,9,12,6,22,13,14,25,24,14
149,4,16,19,21,12,17,17,20,29,20
151,11,14,10,17,25,14,12,19,16,20
157,5,7,12,36,21,23,16,34,23,33
163,4,12,12,9,9,26,7,23,15,12
167,5,18,24,15,12,6,10,20,10,23
173,8,17,24,17,23,17,30,21,26,25
179,9,14,17,14,23,7,21,12,23,24
181,13,16,12,12,24,22,16,14,24,27
191,6,11,21,24,16,15,15,9,18,25
193,5,14,16,14,17,19,19,35,33,19
197,10,11,9,8,21,21,29,24,27,22
199,11,10,19,21,31,28,22,24,15,38
211,10,19,22,10,16,15,13,10,16,18
223,8,10,20,16,13,12,18,17,32,21
227,5,11,20,15,20,13,17,25,17,18
229,6,8,9,11,17,11,18,28,34,20
233,8,11,13,12,12,11,27,21,21,19
239,10,7,14,25,33,16,19,22,18,16
241,8,14,5,16,16,16,17,22,19,28
