2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
5,1,6,1,2,3,1,2,0,5,2
7,2,5,2,3,5,3,4,5,4,4
11,1,1,14,1,3,2,2,7,5,4
13,0,0,0,0,0,0,0,0,0,0
17,1,0,1,3,6,3,2,2,1,1
19,1,1,1,1,1,1,3,5,5,5
23,2,3,3,3,5,4,6,2,5,3
29,0,2,2,2,2,5,5,3,7,2
31,2,4,5,4,4,5,1,10,2,0
37,0,2,1,6,2,5,2,3,1,1
41,0,0,5,7,2,1,4,4,2,3
43,1,3,3,0,5,4,4,3,1,5
47,2,4,3,1,1,0,6,1,2,1
53,0,2,3,4,2,3,5,4,4,15
59,1,7,0,0,2,6,3,1,1,0
61,0,1,2,3,3,3,0,3,0,4
67,3,1,4,2,5,4,6,3,11,6
71,3,6,1,1,2,1,2,5,5,2
73,1,2,4,1,2,2,2,2,2,3
79,0,0,0,1,3,2,4,4,5,7
83,2,2,2,2,0,2,4,1,2,2
89,0,0,2,1,5,1,4,3,3,5
97,1,2,4,4,0,2,5,7,11,9
101,0,1,3,4,6,5,6,4,7,11
103,3,0,0,1,4,1,4,2,2,2
107,0,2,2,1,4,2,0,3,1,3
109,0,0,3,2,1,3,3,2,1,2
113,1,1,2,0,1,1,0,0,1,0
127,1,0,2,1,1,4,0,2,1,7
131,0,3,2,3,1,1,1,4,3,2
137,4,4,3,1,1,1,1,1,2,4
139,0,2,0,3,1,2,4,2,2,0
149,1,6,4,2,1,0,1,4,4,4
151,1,0,0,1,1,2,2,1,0,4
157,1,0,3,3,2,1,3,5,3,5
163,1,4,4,2,1,0,3,2,1,2
167,1,0,1,0,2,2,2,3,4,0
173,2,1,1,4,3,2,1,1,1,2
179,1,4,3,4,3,2,4,1,6,3
181,0,2,0,2,3,4,5,3,2,7
191,1,2,0,2,2,2,3,4,3,4
193,1,4,2,2,3,4,6,8,3,1
197,3,2,3,0,0,2,0,2,7,1
199,0,0,3,2,7,2,1,2,2,9
211,2,3,6,5,1,4,2,5,5,6
223,2,3,3,4,4,2,1,4,1,0
227,0,6,3,5,1,1,2,4,1,6
229,0,2,6,4,1,4,6,4,5,8
233,0,3,3,0,3,1,4,2,0,1
239,0,4,2,0,0,2,5,1,4,3
241,4,1,3,1,1,2,2,5,5,1
