2,0,0,0,0
3,0,0,0,0
5,0,0,2,21
7,0,0,2,35
11,0,0,1,39
13,0,0,0,0
17,0,0,1,19
19,0,0,1,23
23,0,0,2,34
29,0,0,0,30
31,0,0,3,34
37,0,0,0,23
41,0,0,0,28
43,0,0,1,28
47,0,0,4,17
53,0,0,0,42
59,0,0,1,20
61,0,0,0,19
67,0,0,3,42
71,0,0,3,25
73,0,0,1,20
79,0,0,0,26
83,0,0,2,17
89,0,0,0,24
97,0,0,1,44
101,0,0,0,47
103,0,0,3,16
107,0,0,0,18
109,0,0,0,17
113,0,0,1,6
127,0,0,1,18
131,0,0,2,18
137,0,0,5,17
139,0,0,0,16
149,0,0,1,26
151,0,0,1,11
157,0,0,1,25
163,0,0,1,19
167,0,0,1,14
173,0,0,2,16
179,0,0,1,30
181,0,0,0,28
191,0,0,1,22
193,0,0,1,33
197,0,0,3,17
199,0,0,0,28
211,0,0,3,36
223,0,0,2,22
227,0,0,0,29
229,0,0,0,40
233,0,0,0,17
239,0,0,0,21
241,0,0,4,21
251,0,0,4,38
257,0,0,3,36
263,0,0,1,9
269,0,0,0,16
271,0,0,5,27
277,0,0,0,26
281,0,0,1,37
283,0,0,1,19
293,0,0,0,23
307,0,0,1,28
311,0,0,3,14
313,0,0,0,19
317,0,0,5,22
331,0,0,3,22
337,0,0,1,16
347,0,0,0,19
349,0,0,1,27
353,0,0,2,25
359,0,0,1,11
367,0,0,0,14
373,0,0,0,22
379,0,0,5,16
383,0,0,0,18
389,0,0,0,21
397,0,0,3,18
401,0,0,0,21
409,0,0,1,24
419,0,0,0,17
421,0,0,0,13
431,0,0,0,27
433,0,0,1,17
439,0,0,0,10
443,0,0,0,22
449,0,0,1,17
457,0,0,1,20
461,0,0,1,21
463,0,0,2,25
467,0,0,1,21
479,0,0,0,21
487,0,0,0,29
491,0,0,1,23
499,0,0,0,6
503,0,0,1,23
509,0,0,3,24
521,0,0,1,18
523,0,0,0,36
541,0,0,1,28
547,0,0,0,38
557,0,0,0,44
563,0,0,0,26
569,0,0,1,25
571,0,0,2,25
577,0,0,3,22
587,0,0,2,18
593,0,0,1,20
599,0,0,0,26
601,0,0,2,24
607,0,0,2,29
613,0,0,2,28
617,0,0,1,23
619,0,0,2,23
631,0,0,5,11
641,0,0,3,32
643,0,0,0,23
647,0,0,1,19
653,0,0,1,20
659,0,0,0,22
661,0,0,0,8
673,0,0,0,25
677,0,0,1,38
683,0,0,3,16
691,0,0,1,15
701,0,0,0,13
709,0,0,0,21
719,0,0,2,15
727,0,0,0,13
733,0,0,0,16
739,0,0,1,28
743,0,0,1,15
751,0,0,0,21
757,0,0,1,15
761,0,0,1,29
769,0,0,2,27
773,0,0,1,20
787,0,0,3,18
797,0,0,1,20
809,0,0,1,22
811,0,0,1,26
821,0,0,2,21
823,0,0,1,30
827,0,0,3,26
829,0,0,1,21
839,0,0,2,18
853,0,0,0,13
857,0,0,2,25
859,0,0,0,11
863,0,0,2,30
877,0,0,1,39
881,0,0,0,21
883,0,0,2,27
887,0,0,2,10
907,0,0,0,21
911,0,0,0,14
919,0,0,1,11
929,0,0,1,25
937,0,0,0,19
941,0,0,0,30
947,0,0,1,36
953,0,0,1,22
967,0,0,0,24
971,0,0,0,26
977,0,0,3,26
983,0,0,2,20
991,0,0,3,17
997,0,0,0,14
1009,0,0,1,35
1013,0,0,3,24
1019,0,0,0,26
1021,0,0,4,21
1031,0,0,0,20
1033,0,0,0,10
1039,0,0,0,17
1049,0,0,0,8
1051,0,0,4,26
1061,0,0,4,40
1063,0,0,0,21
1069,0,0,1,27
1087,0,0,2,22
1091,0,0,2,25
1093,0,0,1,13
1097,0,0,5,15
1103,0,0,0,20
1109,0,0,2,18
1117,0,0,4,19
1123,0,0,2,19
1129,0,0,2,16
1151,0,0,4,28
1153,0,0,1,29
1163,0,0,1,22
1171,0,0,0,13
1181,0,0,0,12
1187,0,0,2,23
1193,0,0,3,36
1201,0,0,1,30
1213,0,0,0,24
1217,0,0,2,14
1223,0,0,0,41
1229,0,0,3,22
1231,0,0,0,27
1237,0,0,0,32
1249,0,0,1,12
1259,0,0,0,23
1277,0,0,4,36
1279,0,0,0,26
1283,0,0,0,18
1289,0,0,2,22
1291,0,0,1,34
1297,0,0,1,17
1301,0,0,0,23
1303,0,0,1,38
1307,0,0,1,14
1319,0,0,1,39
1321,0,0,1,25
1327,0,0,0,20
1361,0,0,1,28
1367,0,0,1,15
1373,0,0,3,24
1381,0,0,4,30
1399,0,0,2,24
1409,0,0,1,29
1423,0,0,3,28
1427,0,0,1,18
1429,0,0,2,18
1433,0,0,1,20
1439,0,0,1,32
1447,0,0,2,14
1451,0,0,0,21
1453,0,0,0,14
1459,0,0,2,27
1471,0,0,0,24
1481,0,0,0,21
1483,0,0,1,26
1487,0,0,2,26
1489,0,0,0,30
1493,0,0,3,20
1499,0,0,2,23
1511,0,0,2,11
1523,0,0,2,27
1531,0,0,2,32
1543,0,0,1,41
1549,0,0,0,15
1553,0,0,3,15
1559,0,0,1,33
1567,0,0,5,27
1571,0,0,0,21
1579,0,0,1,28
1583,0,0,2,31
1597,0,0,4,36
1601,0,0,1,17
1607,0,0,4,21
1609,0,0,2,23
1613,0,0,1,31
1619,0,0,4,21
1621,0,0,1,30
1627,0,0,1,14
1637,0,0,1,22
1657,0,0,0,43
1663,0,0,5,9
1667,0,0,3,14
1669,0,0,3,34
1693,0,0,0,21
1697,0,0,4,31
1699,0,0,2,21
1709,0,0,0,34
1721,0,0,2,31
1723,0,0,3,19
1733,0,0,1,15
1741,0,0,3,15
1747,0,0,1,18
1753,0,0,1,25
1759,0,0,0,8
1777,0,0,1,31
1783,0,0,3,25
1787,0,0,3,29
1789,0,0,0,31
1801,0,0,2,22
1811,0,0,5,24
1823,0,0,3,33
1831,0,0,2,26
1847,0,0,0,14
1861,0,0,2,22
1867,0,0,1,19
1871,0,0,2,33
1873,0,0,3,16
1877,0,0,3,17
1879,0,0,1,32
1889,0,0,0,29
1901,0,0,4,22
1907,0,0,1,28
1913,0,0,0,17
1931,0,0,4,29
1933,0,0,2,30
1949,0,0,2,22
1951,0,0,1,19
1973,0,0,6,32
1979,0,0,2,30
1987,0,0,4,22
1993,0,0,3,20
1997,0,0,2,20
1999,0,0,2,27
2003,0,0,1,36
2011,0,0,1,34
2017,0,0,1,22
2027,0,0,0,19
2029,0,0,1,13
2039,0,0,2,14
2053,0,0,1,18
2063,0,0,0,27
2069,0,0,0,24
2081,0,0,1,20
2083,0,0,1,25
2087,0,0,2,20
2089,0,0,3,26
2099,0,0,0,17
2111,0,0,0,28
2113,0,0,4,22
2129,0,0,1,23
2131,0,0,2,16
2137,0,0,1,44
2141,0,0,1,23
2143,0,0,2,27
2153,0,0,4,25
2161,0,0,1,23
2179,0,0,3,18
2203,0,0,0,34
2207,0,0,3,32
2213,0,0,3,25
2221,0,0,1,24
2237,0,0,0,17
2239,0,0,1,26
2243,0,0,4,28
2251,0,0,1,36
2267,0,0,2,30
2269,0,0,1,20
2273,0,0,0,18
2281,0,0,2,18
2287,0,0,3,19
2293,0,0,2,26
2297,0,0,4,9
2309,0,0,0,11
2311,0,0,1,18
2333,0,0,1,16
2339,0,0,3,21
2341,0,0,1,21
2347,0,0,2,23
2351,0,0,1,22
2357,0,0,4,27
2371,0,0,1,23
2377,0,0,1,10
2381,0,0,1,12
2383,0,0,1,25
2389,0,0,3,15
2393,0,0,1,34
2399,0,0,1,14
2411,0,0,2,40
2417,0,0,5,21
2423,0,0,2,25
2437,0,0,0,20
2441,0,0,3,26
2447,0,0,1,16
2459,0,0,3,19
