7,2
11,5
13,3
17,3
19,1
23,2
29,2
31,2
43,2
47,1
59,4
61,2
67,2
101,2
103,2
107,2
109,3
113,2
131,1
137,2
149,3
151,2
167,1
181,1
191,11
193,1
199,1
211,2
227,1
229,3
233,1
241,3
251,2
257,7
263,2
269,3
271,1
281,3
283,5
293,4
307,3
313,4
317,4
331,1
337,2
347,5
353,1
359,2
367,3
373,2
379,4
389,2
397,1
401,2
409,3
419,2
421,1
431,2
433,2
439,3
443,1
449,1
457,4
461,1
463,3
467,1
479,2
487,1
499,2
509,1
521,3
541,3
547,2
557,1
563,5
569,2
571,2
577,1
587,2
593,1
599,1
601,4
613,2
617,3
631,1
641,1
643,1
653,1
661,1
677,3
691,4
701,1
709,2
719,1
727,2
733,1
739,1
743,3
769,6
773,2
787,1
811,2
823,2
829,6
853,1
857,1
859,1
863,1
877,6
883,1
887,2
907,3
911,2
919,1
937,1
947,1
967,1
971,1
977,2
983,3
991,3
997,1
1009,1
1013,7
1019,1
1021,2
1039,1
1049,1
1061,3
1063,2
1069,1
1091,2
1093,5
1097,1
1103,5
1117,2
1129,2
1151,5
1153,3
1163,2
1171,2
1181,1
1187,2
1201,1
1213,2
1217,2
1223,2
1229,1
1277,1
1279,1
1283,1
1291,1
1297,1
1301,3
1307,2
1319,2
1327,1
1361,1
1373,2
1381,5
1409,1
1427,3
1433,3
1439,3
1447,2
1451,1
1453,1
1459,2
1471,1
1481,2
1487,1
1489,2
1499,7
1531,2
1543,2
1549,4
1553,5
1559,1
1567,2
1579,1
1583,2
1597,1
1607,1
1609,1
1613,1
1621,1
1627,2
1637,3
1657,1
1663,2
1667,1
1669,6
1693,1
1699,5
1709,2
1721,2
1723,1
1733,1
1741,3
1747,1
1753,3
1787,1
1789,2
1811,4
1823,4
1831,1
1847,2
1867,2
1871,3
1877,1
1879,3
1901,5
1907,2
1913,1
1949,6
1951,4
1973,1
1979,1
1987,3
1993,2
1999,1
2003,2
2011,4
2017,1
2027,3
2029,2
2039,4
2063,2
2069,4
2081,1
2083,2
2087,5
2089,3
2129,3
2137,2
2141,1
2143,5
2161,1
2213,3
2221,4
2239,2
2251,1
2267,4
2269,1
2273,2
2281,2
2287,2
2293,1
2297,2
2309,1
2311,1
2339,1
2341,3
2347,1
2351,2
2357,3
2371,3
2377,2
2381,3
2383,1
2389,1
2393,1
